Sample	2-Aminoethylphosphonate-Degradation	Activation-Inactivation-Interconversion	All-Trans-Farnesyl-PP-Biosynthesis	Biosynthesis	Citrulline-Biosynthesis	Degradation	Detoxification	Energy-Metabolism	Fermentation	Macromolecule-Modification	Metabolic-Clusters	Photosynthesis	Respiration	Super-Pathways
SRR5935788	4.0	121.66666666666667	6.0	9524.935503794093	5.8	3049.6358946608952	43.0	320.57178932178925	272.2981060606061	2.0	32.22222222222222	38.285714285714285	67.22222222222223	28.875
SRR5935789	2.0	42.00000000000001	1.5	2890.6821428571434	2.0	1071.984523809524	13.0	82.18892496392496	78.98825757575757	0.0	8.944444444444445	13.3	15.875	8.761904761904761
SRR5935792	14.5	202.66666666666666	10.5	15058.793985620565	7.2	5748.717260517261	50.5	610.3361471861472	455.6170995670995	5.0	56.888888888888886	48.07142857142857	113.44444444444444	40.75
SRR5935793	4.0	21.0	0.0	2056.75	0.0	510.5761904761905	6.5	85.0404761904762	53.11666666666667	0.0	6.555555555555555	6.75	12.166666666666668	7.25
SRR5935794	8.666666666666666	176.0	6.5	15078.05491044044	11.0	6565.767279942276	114.75	658.9572871572872	517.722206959707	1.0	95.55555555555556	51.458333333333336	176.2	56.208333333333336
SRR5935795	11.0	168.33333333333331	9.0	13473.356746031748	7.0	4885.014502164502	64.0	541.7063131313131	343.1363636363636	7.0	46.0	47.54761904761905	145.22222222222223	43.75
SRR5935797	7.0	136.0	7.5	10312.203235653238	6.0	3546.137157287157	39.5	388.22694805194806	320.91780303030305	3.0	40.0	35.32142857142857	72.33333333333333	31.0
SRR5935798	15.0	290.99999999999994	17.5	22083.18224076537	14.6	7693.792640692642	106.83333333333333	841.9472943722946	638.9297077922079	4.0	85.94444444444444	79.96428571428571	186.2222222222222	66.125
SRR5935802	16.0	203.33333333333334	12.0	16890.787133606	8.333333333333334	6294.077236652241	85.5	679.3124098124098	522.2397759103641	6.0	67.05555555555556	56.285714285714285	148.22222222222223	52.75
SRR5935805	7.0	83.99999999999999	3.0	6474.556190476189	2.4	2494.79304029304	21.0	227.78632756132762	157.08181818181816	3.0	20.88888888888889	22.523809523809526	41.77777777777777	17.5
SRR5935808	13.0	160.66666666666669	9.5	13790.427583527591	8.25	4728.035245310244	55.0	470.2284992784994	390.86401515151516	4.0	47.111111111111114	46.1	105.66666666666667	35.5
SRR5935810	10.5	226.33333333333331	13.5	19496.207188343058	14.4	6158.49108946609	63.666666666666664	817.0698051948053	531.3652056277057	4.0	68.94444444444444	70.51428571428572	125.99999999999999	58.125
SRR5935811	8.5	131.66666666666666	8.5	10411.310475108574	5.75	3938.9183483183488	78.5	412.63001443001446	299.8307359307359	3.0	39.77777777777778	42.94285714285714	112.33333333333334	36.0
SRR5935812	16.5	208.33333333333334	11.0	16811.737232945252	6.6	6148.11865079365	63.666666666666664	601.0234848484849	452.55000000000007	7.0	54.94444444444444	53.833333333333336	152.7	53.375
SRR5935813	14.0	265.33333333333337	15.5	20782.438036787396	11.4	7379.04051226551	85.0	788.6967532467534	573.6470238095237	4.0	75.33333333333334	66.24285714285715	159.88888888888889	59.125
SRR5935816	12.5	178.66666666666669	10.5	13005.365018315022	7.25	4554.117748917749	51.33333333333333	428.58676046176055	324.1969696969697	3.0	40.33333333333333	49.08571428571429	105.11111111111111	38.875
SRR5935817	17.0	225.0	13.5	18161.19508547009	8.4	6758.674206349204	84.5	650.6288961038962	437.6719696969697	5.0	58.72222222222222	74.65	142.11111111111111	57.5
SRR5935820	12.0	213.33333333333334	12.0	17247.624736374735	9.6	5711.697324897325	118.50000000000001	642.4391774891775	471.64978354978354	3.0	64.5	60.614285714285714	139.11111111111111	55.0
SRR5935823	14.0	189.66666666666666	9.5	14439.034307254584	7.8	5459.145093795089	57.5	491.69552669552667	378.5279761904762	5.0	53.27777777777778	51.708333333333336	141.0	46.75
SRR5935825	11.5	254.0	13.5	19295.07518978606	16.0	6683.507287157291	90.0	662.8897546897548	571.3275432900432	3.0	81.94444444444444	69.57142857142857	146.44444444444446	51.0
SRR5935827	13.5	213.0	11.0	17115.52359186707	9.6	6457.00873015873	77.0	631.4494949494949	464.7492965367965	7.0	60.833333333333336	56.107142857142854	183.33333333333334	56.5
SRR5935831	4.666666666666667	144.99999999999997	10.0	11479.90270241455	7.6	4316.897258297258	79.41666666666667	438.37146464646463	416.7190476190476	0.0	62.22222222222222	48.791666666666664	106.1	35.0
SRR5935832	2.333333333333333	103.33333333333333	9.5	8637.648024194325	0.0	2896.7484126984123	31.0	335.3756493506493	333.5125	0.0	39.5	39.851190476190474	71.33333333333334	28.416666666666668
SRR5935833	15.0	219.0	12.0	17929.599780941953	10.0	5458.082070707071	73.33333333333333	631.8388528138529	453.71780303030306	3.0	51.833333333333336	63.42857142857143	119.66666666666666	54.875
SRR5935841	6.5	141.0	7.5	10682.487415257037	5.25	4088.4670135420133	73.83333333333334	373.01904761904757	295.41309523809525	3.0	40.66666666666667	47.5	117.66666666666666	37.125
SRR5935843	17.5	247.0	18.5	19841.140727302052	11.6	6845.508621933622	94.33333333333334	767.4430735930734	529.4196428571429	6.0	68.72222222222223	64.17142857142858	168.66666666666669	63.0
SRR5935848	20.0	315.66666666666663	17.5	25424.87742741435	15.6	8657.71406926407	143.41666666666666	936.2916666666666	746.9501082251084	5.0	99.16666666666667	103.17857142857143	198.22222222222223	74.125
SRR5935849	3.5	185.66666666666666	10.0	13582.983001418872	15.0	4842.3779220779215	52.666666666666664	540.866341991342	490.54329004329	2.0	69.11111111111111	57.89285714285714	118.55555555555556	39.75
SRR5935850	14.0	216.33333333333334	10.0	17661.006443449813	7.8	6519.074999999999	105.08333333333333	695.8579725829726	494.75340909090903	5.0	63.333333333333336	63.800000000000004	142.11111111111111	51.75
SRR5935851	6.5	136.33333333333331	9.0	10988.993716314195	7.0	3846.6222582972564	52.0	411.19141414141416	319.5958333333333	2.0	41.27777777777778	36.975	103.8	34.5
SRR5935865	4.5	116.66666666666666	7.5	10253.734868875094	6.8	3514.5408730158733	46.5	358.3695165945166	296.4833333333333	4.0	34.111111111111114	37.166666666666664	76.93333333333334	29.125
SRR5935866	9.5	220.66666666666666	15.0	19231.50842714196	14.2	5961.9068181818175	83.66666666666666	672.3383838383838	602.3973484848485	6.0	84.72222222222223	67.14285714285714	124.22222222222223	50.875
SRR5935871	6.0	91.0	5.5	7001.323268036308	4.2	2380.6532051282056	28.0	257.174025974026	207.69393939393942	1.0	24.555555555555557	29.5	63.666666666666664	20.5
SRR5935875	6.5	138.33333333333331	6.5	9842.769583960686	7.6	3469.8954129204126	59.333333333333336	354.72063492063506	316.5121212121212	3.0	35.5	31.314285714285717	109.55555555555554	34.875
SRR5935876	15.0	236.0	14.5	18349.98457375957	11.8	6620.242857142856	78.0	636.8117965367965	499.66515151515154	6.0	67.72222222222223	65.39285714285714	176.55555555555554	58.25
SRR5935888	8.833333333333332	249.33333333333331	14.5	20016.735065235756	10.833333333333334	7267.954653679653	123.5	767.034090909091	743.0357681534151	1.0	113.44444444444444	82.61666666666667	163.83333333333331	63.08333333333333
SRR5935889	13.5	255.33333333333331	15.5	19997.476665001668	12.0	7082.016810966812	85.5	792.9811688311688	556.8970779220779	4.0	75.66666666666666	75.85714285714286	163.66666666666669	62.875
SRR5935891	3.5	49.666666666666664	2.5	4124.620186335403	2.4	1481.4523837273834	43.0	159.37481962481962	132.9909090909091	2.0	16.333333333333336	13.761904761904763	39.22222222222222	16.464285714285715
SRR5935892	1.0	48.0	0.0	4248.586435786435	0.0	1244.7170634920635	21.0	127.94924242424243	143.2095238095238	0.0	22.444444444444443	18.45	25.333333333333336	12.928571428571429
SRR5935893	10.0	193.66666666666666	9.0	16318.877606254504	8.8	5369.69758297258	57.16666666666667	591.9852092352093	423.2329831932772	3.0	58.833333333333336	51.0	147.11111111111111	49.5
SRR5935894	9.5	176.25	7.5	14479.431589171052	9.0	6622.2260378510355	120.25	636.6476190476191	542.3077838827838	0.0	94.94444444444444	62.266666666666666	196.66666666666669	52.875
SRR5935897	10.5	253.66666666666669	20.0	20489.488655853354	15.4	6588.478823953825	75.5	750.3732683982686	674.5625	3.0	89.66666666666666	77.35833333333333	187.66666666666669	64.125
SRR5935898	5.833333333333333	118.66666666666666	8.5	10014.846733821734	9.25	3122.5309523809524	36.666666666666664	331.8353174603175	293.72892156862747	1.0	46.888888888888886	37.035714285714285	61.222222222222214	25.5
SRR5935899	13.0	253.0	17.5	19741.395522354494	13.8	7458.9633477633515	133.08333333333334	810.6130591630591	663.4413057530704	0.0	113.72222222222223	62.608333333333334	197.16666666666669	57.375
SRR5935900	8.333333333333332	165.66666666666666	8.0	13386.459175669615	8.25	5030.698845598844	97.83333333333333	515.795670995671	396.6213585434173	3.0	51.0	46.25714285714285	130.33333333333334	43.0
SRR5935903	5.5	103.16666666666667	4.0	9282.762658325504	5.6	4053.2809912309904	77.75	396.38210678210675	310.6681318681319	1.0	61.05555555555556	42.30833333333334	124.96666666666667	32.625
SRR5935904	10.5	155.66666666666663	7.5	12300.619627594631	5.4	4535.63071373071	40.83333333333333	413.61785714285713	291.24848484848485	4.0	46.888888888888886	34.51428571428572	81.55555555555554	33.0
SRR5935905	3.5	80.33333333333333	5.5	6925.042514305436	6.0	2772.276984126984	57.75	294.4085497835498	220.0187728937729	0.0	50.55555555555556	34.42857142857143	130.26666666666665	26.607142857142858
SRR5935912	6.333333333333333	117.33333333333334	5.5	9412.659570984564	5.0	3502.155738705738	45.0	320.9973665223666	230.02847985347984	5.0	30.61111111111111	26.45	61.6	27.625
SRR5935915	11.5	173.66666666666666	10.0	14341.283744936458	10.75	4919.171275946277	53.5	508.09715007215016	344.4090909090909	3.0	45.44444444444444	59.650000000000006	108.44444444444444	40.625
SRR5935916	17.5	238.33333333333331	16.0	18856.603978124553	10.0	6912.953499278502	80.5	749.1200216450218	547.913961038961	5.0	67.94444444444444	69.39285714285714	183.1111111111111	60.875
SRR5935920	8.666666666666666	141.66666666666669	9.5	13949.354969153661	11.0	5179.309235209235	100.25	511.13062770562766	387.91101055806934	0.0	80.77777777777777	29.708333333333332	198.33333333333331	42.875
SRR5935923	6.5	145.99999999999997	13.5	13151.477142857142	10.2	4030.996212121211	50.333333333333336	500.37323232323223	388.78640917905625	1.0	55.61111111111112	48.58333333333333	78.33333333333334	35.0
SRR5935924	14.5	174.66666666666663	9.5	14028.992399267403	6.8	4912.632395382395	54.00000000000001	516.3041125541126	357.3238636363636	5.0	39.05555555555556	55.6	118.11111111111111	45.75
SRR5935929	14.0	194.0	7.0	14581.295024420024	7.75	5099.967063492065	69.16666666666667	501.2640331890332	407.7670454545455	4.0	45.888888888888886	53.523809523809526	118.11111111111113	43.375
SRR5935931	8.833333333333332	150.33333333333331	6.0	11888.640804578674	4.6	4502.619322344321	79.5	434.72835497835496	290.41130952380956	4.0	40.72222222222222	33.25	95.66666666666666	34.625
SRR5935936	2.833333333333333	123.0	6.5	7933.670303420304	8.0	3147.9543650793653	33.0	336.98906926406926	365.4172619047619	0.0	47.388888888888886	32.625	95.2	26.357142857142858
SRR5935938	13.0	266.6666666666667	14.5	21090.897621822613	11.6	6668.48787878788	83.5	840.0378066378067	593.714393939394	6.0	70.61111111111111	83.05	154.0	61.55555555555556
SRR5935941	0.0	0.0	0.0	18.5	0.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5935953	13.5	111.33333333333333	6.0	8896.334401709406	4.6	3046.452014652015	36.0	308.2993867243867	214.71818181818185	3.0	24.0	31.285714285714285	64.25	30.916666666666664
SRR5935958	12.0	152.33333333333331	7.0	12396.371250488644	6.6	4308.666414141414	47.0	427.4804834054833	312.1276515151515	4.0	39.0	54.150000000000006	99.88888888888889	38.75
SRR5935963	14.0	335.66666666666663	25.5	26590.453420854505	20.5	9038.51666666667	112.25	949.4853174603176	790.5772727272728	5.0	105.38888888888889	114.32142857142857	185.22222222222223	72.375
SRR5935965	7.5	187.33333333333331	9.5	15545.118539793548	11.4	4952.566450216451	73.5	519.9806637806638	457.366341991342	3.0	61.22222222222222	51.4	112.99999999999999	48.875
SRR5935966	7.5	233.0	14.0	18703.81727716729	13.4	6725.630591630591	71.66666666666666	795.8177489177489	638.2950216450216	2.0	82.0	72.17142857142858	184.88888888888889	57.0
SRR5935968	11.5	240.66666666666666	14.5	19243.555340865103	10.4	6317.147871572873	130.66666666666669	856.9800505050503	582.5404761904762	2.0	80.44444444444444	56.416666666666664	136.3	52.5
SRR5935970	11.0	261.0	15.0	21301.65000299632	15.6	7091.093217893217	99.66666666666666	766.6637445887445	602.8102272727272	6.0	86.16666666666666	71.30000000000001	152.44444444444446	61.25
SRR5935971	6.0	190.33333333333334	13.0	14212.323969961908	12.75	4927.350541125539	63.0	562.097655122655	454.7488095238095	2.0	68.33333333333334	48.766666666666666	140.76666666666665	42.75
SRR5935975	13.0	246.33333333333331	15.5	18444.30677100678	12.2	6409.162012987012	80.58333333333334	696.2416305916307	585.7303571428571	2.0	80.5	60.85833333333333	133.86666666666667	51.125
SRR5935976	8.0	168.66666666666666	8.5	13478.7176673568	7.0	4849.376587301587	56.5	479.65779220779217	351.76969696969695	4.0	46.44444444444444	52.25	126.77777777777779	41.75
SRR5935981	12.0	207.33333333333334	15.5	16763.062219607695	12.75	5309.866341991343	63.166666666666664	658.1290043290044	507.27813852813847	4.0	69.22222222222223	66.96428571428572	116.88888888888887	50.75
SRR5935984	12.5	175.99999999999997	12.5	14612.844544344542	7.6	4929.895346320344	69.33333333333334	588.6888167388167	450.9226190476191	3.0	54.833333333333336	54.325	122.86666666666667	43.75
SRR5935985	12.5	170.33333333333334	8.5	13434.36056166056	6.4	4812.760164835166	51.0	521.3472943722945	293.0181818181818	7.0	39.388888888888886	55.9	99.77777777777777	42.375
SRR5935989	13.0	212.0	11.0	16515.919573180443	8.6	5598.84645909646	78.16666666666667	720.500505050505	471.3	3.0	51.22222222222222	70.9	127.33333333333334	55.5
SRR5935995	17.0	249.33333333333331	16.0	19573.8669800829	10.6	7047.262698412698	92.83333333333334	670.983621933622	526.960064935065	4.0	74.55555555555556	70.60714285714286	161.77777777777777	60.75
SRR5935996	7.5	111.33333333333333	7.5	8565.56393573747	6.25	3176.224314574315	29.5	294.2388167388167	246.45833333333334	3.0	33.83333333333333	37.91666666666667	73.23333333333333	27.75
SRR5935997	3.833333333333333	55.33333333333333	3.0	5333.84245413169	3.5	2024.9934343434347	34.75	221.41428571428568	151.66858974358973	1.0	30.33333333333333	19.833333333333332	70.06666666666666	18.875
SRR5936013	17.0	296.0	17.0	23182.6117494824	17.5	7919.1614357864355	93.5	854.1337301587301	639.5185606060605	5.0	79.88888888888889	89.42857142857143	183.33333333333331	62.638888888888886
SRR5936014	7.0	174.33333333333331	12.0	13660.345666885854	8.4	4791.701370851368	51.0	540.1803030303031	415.2231601731602	3.0	53.11111111111112	51.47142857142857	118.44444444444443	43.875
SRR5936016	11.0	195.66666666666666	9.0	16179.913562006936	9.4	5560.565945165947	71.5	570.5262987012987	427.68425985778936	3.0	68.38888888888889	50.708333333333336	134.5	47.5
SRR5936019	6.5	136.66666666666666	9.0	10217.472527472522	9.25	3865.812950937951	35.16666666666667	457.7132395382396	366.4365259740259	2.0	53.05555555555556	41.24285714285714	119.0	33.125
SRR5936020	14.0	292.66666666666663	20.5	22578.811374502326	14.8	6957.9433982683995	93.16666666666666	819.4577200577202	643.6049242424241	3.0	94.72222222222223	88.5	156.22222222222223	64.25
SRR5936025	14.5	193.33333333333331	10.5	14013.665062082777	8.2	4766.18427128427	74.5	471.0249278499278	359.451948051948	2.0	50.833333333333336	48.58571428571429	139.0	40.72222222222222
SRR5936030	12.5	173.33333333333334	8.5	13101.199908424906	5.6	5126.470146520145	56.833333333333336	431.6037878787879	336.45	5.0	47.33333333333333	34.458333333333336	99.5	37.0
SRR5936031	11.0	259.6666666666667	15.0	21223.849627561518	13.0	7267.793650793654	79.83333333333334	796.8575757575758	592.9244047619048	5.0	79.16666666666666	62.53333333333334	147.03333333333333	66.08333333333333
SRR5936035	16.5	230.66666666666669	12.5	18758.340874104804	8.8	6667.648232323231	74.75	720.3901515151514	538.6809523809524	8.0	63.94444444444444	60.708333333333336	153.23333333333332	62.833333333333336
SRR5936037	8.5	216.66666666666666	12.5	17089.08627909241	9.8	6082.935714285716	61.66666666666667	654.0703823953824	515.5499458874458	4.0	67.83333333333334	61.714285714285715	137.55555555555554	48.375
SRR5936038	6.5	187.33333333333334	11.0	14352.267461750818	18.0	5095.851587301586	99.41666666666667	562.4317099567099	533.5416666666667	0.0	79.11111111111111	65.29166666666666	104.4	41.25
SRR5936041	9.5	128.0	7.0	9555.584310134316	3.8	3600.397619047619	35.5	335.92914862914864	235.7568181818182	3.0	24.88888888888889	43.75	70.88888888888889	30.0
SRR5936043	7.0	175.33333333333334	10.0	13899.116239316238	0.0	4683.510317460319	73.5	502.8469336219337	398.9553571428571	1.0	55.94444444444444	50.7	107.44444444444444	35.5
SRR5936044	4.0	30.666666666666668	2.0	2740.3907399891773	1.75	873.7380952380952	9.5	96.26515151515149	60.85367965367966	2.0	7.777777777777778	9.166666666666666	23.583333333333336	10.266666666666666
SRR5936048	4.0	59.33333333333333	3.0	4802.25259795618	2.6666666666666665	1811.6875291375293	29.666666666666668	201.159126984127	146.07272727272726	2.0	28.055555555555557	20.0	47.0	16.875
SRR5936052	15.5	193.66666666666666	11.5	16154.592932612719	8.2	5744.107295482294	77.66666666666666	582.0997474747475	411.1287878787879	5.0	53.66666666666666	53.107142857142854	142.33333333333331	55.625
SRR5936056	6.0	165.33333333333331	11.0	12685.861263736264	10.5	4467.973448773449	45.16666666666667	526.2772005772006	423.2138528138528	2.0	63.333333333333336	51.37142857142857	133.55555555555554	39.875
SRR5936058	9.5	164.33333333333331	10.5	13777.06018028156	12.75	4496.342676767678	61.0	481.10854978354973	406.7791666666667	2.0	54.61111111111112	59.642857142857146	105.0	41.0
SRR5936062	4.5	179.99999999999997	6.5	12947.575709524395	8.0	5650.519877344879	98.58333333333333	574.0884199134199	472.67718164188744	0.0	77.16666666666666	57.74166666666667	169.7	44.375
SRR5936065	11.0	191.0	10.5	14801.715934065935	13.25	5076.510064935063	65.0	574.2453823953824	481.6639610389611	2.0	66.38888888888889	59.971428571428575	168.22222222222223	48.25
SRR5936071	10.666666666666668	118.58333333333333	5.0	11131.67963357592	6.0	4711.241647241649	87.25	465.38676046176033	343.9169871794872	3.0	65.38888888888889	32.5	176.63333333333333	45.75
SRR5936076	8.0	240.33333333333334	17.5	18689.777903529215	16.5	6841.075396825393	126.5	759.9927489177488	711.6515082956258	0.0	99.61111111111111	72.9	162.06666666666666	54.75
SRR5936077	1.0	87.0	5.5	6771.205830280827	5.75	2012.0023809523802	23.5	214.78102453102449	190.47575757575757	0.0	23.0	29.357142857142858	51.70833333333333	23.916666666666668
SRR5936079	14.5	182.66666666666669	8.0	14020.116190096462	12.0	5397.3664862914875	97.16666666666666	578.957683982684	526.4400129282483	0.0	89.05555555555556	47.766666666666666	133.5	41.75
SRR5936081	11.0	188.33333333333331	9.5	14556.119538794539	6.6	5443.481818181819	55.0	490.34177489177483	398.6991883116883	6.0	49.22222222222222	47.642857142857146	111.88888888888889	42.375
SRR5936084	11.5	203.0	10.0	16142.963180928848	9.6	5678.977958152956	71.83333333333333	508.7354978354979	411.03446969696967	4.0	58.888888888888886	57.91428571428571	126.88888888888889	44.0
SRR5936092	4.666666666666667	162.66666666666663	13.0	14396.597796934862	11.75	4592.723376623377	46.833333333333336	511.0333083583083	399.0282697694463	1.0	59.66666666666666	53.625	89.23333333333333	37.125
SRR5936095	13.0	283.3333333333333	17.0	22476.948954181455	16.4	7629.653318903315	155.33333333333334	840.2970779220781	663.9221861471863	6.0	92.77777777777777	82.02857142857144	155.66666666666669	64.875
SRR5936096	2.0	17.916666666666664	1.0	1851.5732352929715	0.0	884.7480103230105	15.25	79.85894660894662	69.13173076923077	0.0	15.055555555555555	7.285714285714286	32.266666666666666	8.05
SRR5936097	14.0	280.3333333333333	21.5	23314.887935324383	16.4	7338.211688311688	85.66666666666666	909.7688672438672	705.2401515151515	5.0	89.66666666666666	84.92857142857143	158.11111111111111	66.875
SRR5936098	5.5	191.66666666666666	11.0	14589.175946275946	12.5	4887.616883116882	74.5	573.6017316017317	509.41017316017314	2.0	67.5	68.85714285714286	114.0	41.375
SRR5936099	9.5	288.0	15.5	24103.198283362864	19.5	7663.676443001442	101.5	879.6431096681096	636.9892857142856	5.0	90.77777777777777	74.09166666666667	164.7	62.625
SRR5936100	2.0	45.99999999999999	1.5	5082.189283729684	2.6	1541.8975468975468	31.75	196.32871572871574	132.01204481792718	1.0	21.333333333333336	13.392857142857142	49.54166666666667	17.976190476190474
SRR5936104	13.0	248.0	13.5	19996.682067510534	12.2	6919.591486291486	91.66666666666666	783.607792207792	523.8791666666666	6.0	65.55555555555556	57.53333333333334	158.9	64.125
SRR5936105	7.5	169.0	14.5	14261.711551733297	13.25	4332.636111111111	57.5	521.2956709956709	481.04080086580086	1.0	65.27777777777777	49.24285714285714	101.0	40.25
SRR5936111	1.0	69.66666666666666	4.0	6365.584648684647	5.75	1939.8487734487742	19.5	202.9326479076479	182.66666666666669	0.0	24.666666666666664	23.1	39.833333333333336	17.82142857142857
SRR5936112	17.0	213.0	12.5	17238.743719806753	8.2	6144.4809523809545	77.83333333333334	592.6235209235208	422.59226190476187	3.0	53.11111111111112	73.15	128.44444444444446	55.375
SRR5936114	13.5	178.66666666666663	9.0	14851.798854731764	7.4	5113.178571428572	68.5	569.2130952380953	389.03977272727275	4.0	48.22222222222222	52.785714285714285	115.44444444444446	44.0
SRR5936115	22.5	360.3333333333333	22.5	28484.382802940032	17.4	9273.880014430013	186.5	1136.795707070707	699.6113095238095	8.0	109.88888888888889	84.65	203.76666666666668	87.0
SRR5936117	13.5	198.0	12.5	16451.616326827632	7.166666666666667	6264.979725829724	70.5	733.5620851370851	557.4327569489334	5.0	71.55555555555556	55.266666666666666	157.23333333333332	56.625
SRR5936118	13.0	195.66666666666666	11.0	15884.869455544458	6.6	5224.425216450215	54.166666666666664	655.2829004329002	426.5232142857143	6.0	61.333333333333336	47.68333333333334	120.53333333333333	47.375
SRR5936124	10.5	129.33333333333331	8.5	10901.04784786936	5.8	3762.5079725829737	47.5	414.2949494949495	361.91666666666663	2.0	47.388888888888886	28.041666666666668	121.6	40.25
SRR5936126	14.0	206.66666666666666	12.0	17089.35594827113	8.4	5805.090079365083	77.66666666666666	580.2806277056277	440.7976190476191	6.0	49.61111111111112	54.214285714285715	133.44444444444446	47.625
SRR5936128	9.0	130.33333333333331	7.0	10626.598233891713	4.4	3687.669985569987	98.83333333333333	370.7080086580086	277.0393939393939	2.0	33.888888888888886	33.5	95.77777777777777	33.82142857142857
SRR5936129	9.166666666666668	139.33333333333331	7.5	11876.079788632424	5.6	4506.149386724385	83.0	486.89238816738816	326.59880952380956	6.0	44.16666666666667	39.766666666666666	142.13333333333333	42.625
SRR5936130	6.0	157.33333333333331	9.0	12715.336935286934	0.0	4025.7000360750367	34.0	430.06731601731593	334.690367965368	1.0	51.0	49.535714285714285	96.0	32.875
SRR5936132	19.0	295.66666666666663	20.5	25998.802320938765	15.4	7830.35562770563	95.16666666666666	892.4031746031744	743.4214826839827	3.0	98.44444444444444	103.74285714285715	167.55555555555554	69.625
SRR5936136	1.0	18.666666666666668	1.5	2009.1829095135738	0.0	513.1198412698412	5.0	65.18712121212121	48.8625	0.0	6.666666666666667	6.5	19.333333333333336	7.35
SRR5936138	3.0	44.0	2.5	4131.188707791314	2.6666666666666665	1593.4707792207787	33.25	166.14945887445884	116.27013574660633	0.0	23.72222222222222	13.375	78.13333333333333	15.107142857142858
SRR5936139	3.0	48.0	2.5	4628.885917569513	3.0	1621.5583250083246	13.0	175.1806277056277	175.11666666666665	1.0	28.11111111111111	15.083333333333334	43.03333333333333	15.875
SRR5936141	8.0	66.33333333333331	4.0	4861.871214896217	3.0	1807.25	22.0	196.5550865800866	122.75346320346321	2.0	15.666666666666666	20.1	35.25	18.17857142857143
SRR5936143	11.5	263.66666666666663	17.0	21799.17251976417	15.0	7685.598051948055	81.0	819.9230519480519	683.6898809523809	1.0	97.83333333333333	69.18333333333334	156.0	54.625
SRR5936146	4.833333333333333	58.0	3.5	5659.766221051052	2.8	2205.311815961816	27.0	234.2407287157287	164.9889652014652	1.0	24.77777777777778	15.375	58.633333333333326	20.125
SRR5936156	16.5	201.66666666666669	11.0	15354.602572427575	7.0	5372.836435786437	69.83333333333334	597.8607503607503	399.267748917749	5.0	49.333333333333336	53.957142857142856	133.44444444444446	49.0
SRR5936159	12.5	189.33333333333331	10.0	15852.938239385016	8.2	5337.502380952381	68.33333333333333	583.5921356421358	408.8345238095238	6.0	48.388888888888886	46.166666666666664	112.83333333333333	47.125
SRR5936160	6.5	103.66666666666667	5.5	8899.230307161031	4.2	3128.056196581196	43.5	330.6252886002886	225.85151515151514	4.0	29.5	39.85	73.33333333333331	30.5
SRR5936167	5.0	152.0	13.5	13170.026683087024	12.0	4174.373304473303	58.5	498.09867632367644	395.24125188536954	1.0	51.05555555555556	49.208333333333336	89.2	36.125
SRR5936168	11.5	178.33333333333331	11.5	14318.683734278668	6.6	5160.16403318903	63.333333333333336	572.1319624819625	376.00909090909096	4.0	48.77777777777778	46.535714285714285	130.33333333333334	42.75
SRR5936173	11.5	169.66666666666663	10.5	13114.053113553116	7.6	4577.4392857142875	50.0	493.43008658008665	343.0185606060606	3.0	49.16666666666666	50.82142857142857	98.0	40.125
SRR5936186	5.166666666666667	116.33333333333333	7.0	9110.172255376205	9.333333333333334	3476.3594155844153	61.75	339.30873015873016	338.49661710838177	0.0	47.666666666666664	35.29166666666667	78.73333333333333	28.875
SRR5936188	12.0	124.33333333333333	6.5	9979.364720787913	4.6	3462.468095793095	82.0	351.41731601731595	250.66818181818186	5.0	30.77777777777778	34.107142857142854	81.20833333333334	34.583333333333336
SRR5936190	0.0	9.333333333333332	0.0	733.9067865832463	0.0	217.2388888888889	3.0	21.663888888888888	14.333333333333332	0.0	2.0	5.666666666666667	4.166666666666667	3.333333333333333
SRR5936191	6.5	217.66666666666669	16.5	19282.684376734385	12.8	5841.977633477629	99.5	612.7424963924962	574.885119047619	5.0	86.83333333333334	57.85	123.63333333333334	50.625
SRR5936192	12.0	166.66666666666666	10.0	12721.93965865053	6.6	4487.512554112556	48.0	428.7175324675324	353.27007575757574	4.0	41.0	45.24285714285714	91.77777777777777	38.75
SRR5936195	15.0	308.33333333333337	18.0	23789.898867557557	15.5	8778.010894660894	94.83333333333334	857.3280663780665	659.3087121212121	4.0	82.94444444444444	95.19999999999999	198.0	66.75
SRR5936196	8.666666666666666	160.33333333333331	10.0	11919.061538461536	9.0	4211.7940115440115	42.83333333333333	423.9164502164502	362.9390756302521	3.0	47.888888888888886	54.17857142857143	114.99999999999999	37.625
SRR5936197	19.5	269.3333333333333	14.0	20857.81746586746	11.5	7450.971764346765	88.5	789.1340187590188	522.1181818181817	5.0	69.88888888888889	65.64285714285714	163.22222222222223	62.625
SRR5936198	6.5	123.66666666666667	8.0	9779.895695970694	6.75	3444.1130952380945	37.5	358.15995670995676	299.32792207792204	2.0	41.94444444444444	31.107142857142858	104.1111111111111	30.625
SRR5936199	8.666666666666666	221.33333333333334	21.5	19543.783433070203	15.25	6512.128174603175	76.5	667.7831168831169	600.6880413703943	1.0	86.22222222222223	57.583333333333336	126.76666666666667	61.25
SRR5936200	7.0	120.33333333333333	8.5	9942.341145902286	6.25	3428.737878787879	48.0	338.11298701298705	277.0405303030303	3.0	26.33333333333333	41.2	78.44444444444444	31.25
