Sample	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
SRR5946664	2.0	0.0	0.0	1.0	2.5	6.5	1.5	5.5	5.5	33.66666666666667	31.0	21.444444444444443	75.66666666666666	182.21428571428572	75.5	0.0	4.5	14.0	22.666666666666668	39.33333333333333	36.66666666666667	502.42301587301586	229.74999999999997	8.7	1.0	0.0	42.0	76.06825396825397	4.285714285714286	2.6666666666666665	4.75	74.33333333333334	16.2	17.0	648.247619047619	372.4214285714286	320.2607142857143	722.6226190476192	0.0	1.0	0.0	78.75	74.70505050505051	15.5	237.0	13.0	64.0	691.7820728291317	51.8	0.0	10.0	0.0	137.83333333333334	357.83333333333337	287.1611111111111	0.0	37.6	67.83333333333334	13.6	179.98333333333335	231.55	0.0	0.0	108.13333333333333	6.777777777777778	3785.5112476704576	372.5833333333333	3.0	9.0	34.199999999999996	5.666666666666667	5.428571428571429	0.0	0.0	5.5	3.6666666666666665	0.0	0.0	20.444444444444443	3.0	0.0	0.0	7.5	0.0	0.0	1.5	6.764705882352941	5.666666666666667	11.0	0.0	0.0	0.0	5.416666666666667	0.0	9.5	9.75	6.0	9.0	8.6	0.0	0.0	3.0	0.0	2.5	6.666666666666667
SRR5946666	0.0	0.0	0.0	6.0	3.5	10.5	1.0	6.0	6.0	51.0	65.66666666666667	31.333333333333336	118.1	264.8333333333333	60.0	8.0	4.0	15.0	39.33333333333333	49.833333333333336	56.5	577.9456349206349	399.05	10.4	16.5	7.666666666666667	86.0	106.20238095238095	8.285714285714286	5.0	7.857142857142857	122.0	24.75	24.5	1147.3409423909425	667.8702380952382	437.6333333333334	871.7666666666667	0.0	3.0	0.0	194.95	98.12676767676767	39.5	281.0	17.0	82.33333333333333	917.0249084249085	25.33333333333333	0.0	6.833333333333333	0.0	145.09141414141413	485.85	328.8666666666667	2.5	74.06666666666666	104.33333333333333	27.53333333333333	191.05	452.98333333333335	4.0	3.0	133.98333333333335	9.625	5977.036904761905	701.1666666666667	0.0	57.81111111111112	56.65952380952382	8.142857142857142	6.625	0.0	0.0	6.0	5.333333333333333	5.8	0.0	30.77777777777778	10.0	1.0	0.0	6.0	0.0	0.0	8.0	9.5625	6.333333333333333	15.0	0.0	8.0	6.2727272727272725	8.818181818181818	0.0	12.5	11.5	2.0	9.25	11.166666666666666	5.0	5.0	6.0	0.0	7.0	7.0
SRR5946668	1.0	0.0	0.0	2.333333333333333	6.0	15.0	1.5	15.5	15.5	82.33333333333333	108.08333333333334	57.7	162.83333333333331	506.29999999999995	153.0	3.333333333333333	8.333333333333334	29.0	62.0	101.0	93.66666666666667	989.9916666666666	530.2333333333333	18.1	4.333333333333333	17.0	114.0	157.9011904761905	9.375	4.666666666666667	10.5	186.08333333333334	38.6	56.5	1379.085048285048	779.8678571428574	688.9333333333333	1435.5130952380953	0.0	1.0	15.6	282.58333333333337	147.7949494949495	39.333333333333336	551.0227272727273	31.0	127.66666666666669	1619.5518379281534	105.73333333333332	0.0	16.0	1.0	296.3424242424242	860.4999999999999	593.55	8.5	95.88333333333333	145.16666666666669	33.266666666666666	366.7166666666667	398.38333333333327	6.0	0.0	212.46666666666667	14.11111111111111	7806.719896769896	688.1388888888889	9.0	91.25555555555556	68.85119047619048	9.142857142857142	10.625	0.0	0.0	15.5	8.5	16.666666666666668	0.0	50.888888888888886	4.0	0.0	0.0	20.5	0.0	23.5	2.75	13.941176470588236	10.666666666666666	20.33333333333333	0.0	0.0	6.75	11.23076923076923	0.0	25.5	17.0	18.0	16.5	17.666666666666668	3.0	6.8	3.0	1.0	5.0	10.5
SRR5946670	0.0	0.0	0.0	3.0	3.5	15.5	1.0	16.5	16.5	77.0	95.56666666666666	56.22222222222222	164.5	407.8809523809524	144.0	6.5	10.0	29.0	80.0	97.83333333333334	88.0	1108.892857142857	600.3944444444445	18.55	13.333333333333332	0.0	108.0	153.88571428571427	13.857142857142858	10.5	14.714285714285714	184.33333333333331	37.25	35.5	1656.21746031746	1047.5583333333334	753.175	1613.7373015873015	0.0	2.0	30.633333333333333	245.16666666666666	166.75050505050507	44.5	484.5	19.0	136.66666666666666	1576.1369963369964	120.66666666666667	0.0	13.166666666666666	1.0	248.13257575757575	788.8333333333333	570.15	16.0	116.66666666666664	135.66666666666669	29.866666666666667	362.0833333333333	635.4166666666666	0.0	2.0	235.1	16.0	8483.087301587302	924.9166666666666	5.0	7.666666666666667	94.65714285714284	16.4	12.5	0.0	0.0	16.5	10.666666666666666	14.75	0.0	52.888888888888886	6.0	1.0	0.0	13.0	0.0	0.0	10.5	16.0	13.333333333333334	27.5	0.0	12.0	9.5	15.0	0.0	21.0	21.75	14.0	18.75	15.714285714285714	3.0	10.25	4.0	0.0	5.0	11.75
SRR5946671	0.0	0.0	0.0	2.5	2.5	13.0	0.0	9.0	9.0	47.333333333333336	71.4	44.333333333333336	152.33333333333334	291.3571428571429	81.0	6.0	5.666666666666667	28.0	57.66666666666667	63.16666666666667	51.0	794.5996031746032	507.2611111111111	14.7	12.0	0.0	62.0	157.05833333333334	10.571428571428571	11.5	10.285714285714286	154.5	38.0	26.5	1415.0845238095237	760.6226190476191	568.4333333333333	1207.6257936507932	0.0	2.0	0.0	154.75	150.13333333333335	43.5	406.0	26.0	120.33333333333331	1281.4523809523807	84.5	0.0	11.166666666666666	0.0	186.8928571428571	586.4166666666667	478.40000000000003	1.0	76.86666666666667	124.16666666666667	37.93333333333333	278.08333333333337	560.0416666666667	2.0	3.0	170.21666666666664	17.125	7292.101190476189	760.4214285714286	5.0	3.0	77.23095238095237	10.714285714285714	11.5	0.0	0.0	9.0	7.0	9.0	0.0	30.444444444444443	12.0	0.0	0.0	11.5	0.0	0.0	9.0	13.4375	0.0	16.5	0.0	10.666666666666666	8.909090909090908	12.909090909090908	0.0	19.0	14.4	5.0	18.0	12.6	0.0	6.4	5.0	0.0	6.5	11.0
SRR5946672	0.0	3.5	1.0	4.666666666666667	5.0	12.5	2.0	9.5	9.5	73.33333333333334	90.8	41.888888888888886	153.5	260.4583333333333	60.0	10.5	4.5	20.0	52.33333333333333	62.66666666666667	56.333333333333336	698.4325396825396	570.6055555555556	11.7	11.666666666666668	0.0	76.0	145.39246031746032	12.0	7.5	11.142857142857142	193.16666666666666	30.5	23.0	1373.1080835830835	905.0178571428572	536.5083333333333	1092.9543650793655	0.0	4.0	19.45	222.98333333333332	110.84090909090911	41.0	359.0	24.0	115.33333333333331	1149.1705128205128	27.0	0.0	8.2	0.0	150.70555555555555	561.75	387.40000000000003	3.6666666666666665	66.1	90.83333333333333	37.8	232.86666666666665	703.5611111111109	0.0	4.0	146.3857142857143	13.625	7082.039285714285	972.0666666666667	0.0	63.888888888888886	84.85952380952382	9.857142857142858	11.75	0.0	0.0	9.5	6.333333333333333	5.4	0.0	33.0	13.0	1.0	3.5	6.0	0.0	52.5	11.0	10.352941176470589	5.75	20.0	0.0	11.0	10.6	10.5	0.0	13.5	12.25	2.5	10.75	11.0	2.0	7.75	9.0	0.0	7.0	11.5
SRR5946673	1.0	0.0	0.0	2.5	2.5	7.0	1.0	4.0	4.0	38.0	53.41666666666667	30.3	71.66666666666666	223.5	54.0	3.0	4.0	10.0	32.0	41.5	41.0	398.49642857142857	278.66666666666663	6.2	8.5	6.5	60.0	76.10515873015875	4.625	2.6666666666666665	4.625	98.16666666666666	20.6	30.5	658.8426129426131	417.45000000000005	275.975	585.8698412698412	0.0	3.0	0.0	149.75000000000003	74.66111111111111	23.5	203.5	18.0	49.333333333333336	601.7431677018633	40.83333333333333	0.0	5.333333333333333	0.0	110.89444444444445	345.74999999999994	222.58333333333337	2.0	53.41666666666667	63.666666666666664	18.866666666666667	137.95	261.0333333333333	2.0	1.0	84.86666666666666	6.0	3550.720923314731	435.91428571428565	2.0	46.71111111111111	35.444047619047616	7.2	5.0	0.0	0.0	4.0	2.25	3.0	0.0	21.11111111111111	4.0	1.0	0.0	6.5	0.0	23.5	2.25	5.9375	0.0	16.0	0.0	6.666666666666667	4.0	5.5	0.0	11.0	6.25	2.0	6.25	9.166666666666666	4.0	4.5	2.0	1.0	5.0	6.0
SRR5946674	0.0	0.0	0.0	5.5	5.0	9.5	1.0	7.5	7.5	50.66666666666666	43.25	19.88888888888889	107.9	207.04761904761907	57.0	7.0	1.0	12.0	39.33333333333333	44.66666666666667	47.0	499.5869047619048	355.3	7.75	17.0	0.0	64.0	90.66587301587302	10.6	6.5	10.0	153.83333333333334	25.0	14.5	1088.8803696303696	723.627564102564	421.10833333333335	771.7654761904761	0.0	2.0	15.7	122.66666666666667	88.07575757575756	38.0	276.0	16.0	87.0	922.427225672878	57.0	0.0	6.0	1.0	117.6621212121212	456.8333333333333	272.3833333333333	2.0	62.7	37.833333333333336	26.6	177.4	574.8916666666667	0.0	3.0	94.75	8.875	5903.244444444446	797.0666666666667	0.0	7.0	65.65714285714284	7.666666666666667	7.125	0.0	0.0	7.5	5.333333333333333	4.4	0.0	23.666666666666668	7.0	0.0	0.0	0.0	0.0	0.0	8.5	8.533333333333333	5.5	11.666666666666666	0.0	8.333333333333334	7.6	7.818181818181818	0.0	7.0	7.25	1.0	9.25	0.0	1.0	0.0	6.0	0.0	6.0	8.0
SRR5946675	0.0	0.0	0.0	7.0	5.5	18.5	1.0	12.0	12.0	92.33333333333333	79.6	86.1	180.16666666666666	401.8333333333333	105.0	8.666666666666666	5.666666666666667	22.0	72.66666666666666	86.16666666666667	82.33333333333334	874.8670634920636	634.1833333333334	14.7	15.666666666666668	11.5	110.0	169.98492063492066	13.375	6.666666666666667	12.625	244.66666666666669	47.0	40.66666666666667	1709.2908674658677	1002.7083333333334	624.1107142857143	1303.8400793650794	0.0	4.0	24.0	292.66666666666663	147.11767676767676	72.16666666666666	513.5984848484849	40.0	134.66666666666666	1588.7442302074205	94.33333333333334	0.0	11.0	0.0	206.97121212121215	684.35	507.2611111111111	8.0	91.8	144.0	50.599999999999994	257.3	753.9333333333334	6.0	6.0	200.33333333333331	14.11111111111111	9027.648327558234	1170.8999999999999	8.0	79.73333333333333	96.60793650793651	12.857142857142858	15.625	0.0	0.0	12.0	7.75	8.2	0.0	41.11111111111112	13.0	0.0	0.0	10.0	1.0	30.0	7.5	12.9375	0.0	20.33333333333333	0.0	16.0	11.818181818181818	14.5	0.0	21.0	11.8	4.5	14.5	15.333333333333334	5.0	0.0	6.5	1.0	10.5	13.75
SRR5946677	0.0	0.0	1.0	3.6666666666666665	5.5	16.5	7.0	10.0	10.0	149.66666666666669	164.16666666666666	75.7	190.0	653.2499999999999	91.0	11.333333333333334	6.0	11.0	64.25	128.0	86.66666666666667	724.3607142857144	611.9666666666667	14.05	14.5	17.5	128.0	140.6314935064935	9.5	6.0	10.375	252.08333333333337	21.2	50.0	1285.3177655677657	840.0166666666667	572.0964285714285	1324.6892857142855	3.0	6.0	21.966666666666665	357.6833333333333	127.70959595959597	76.0	463.4909090909091	11.0	103.33333333333331	1749.6571428571428	101.33333333333334	0.0	13.25	0.0	224.775	863.0	533.109090909091	26.666666666666668	128.13333333333333	181.83333333333331	56.33333333333333	281.75	292.23333333333335	8.0	0.0	150.85000000000002	12.666666666666666	7819.24325427754	656.3083333333333	32.0	90.4	105.14285714285714	13.2	9.0	0.0	0.0	10.0	10.5	12.333333333333334	0.0	46.22222222222222	0.0	1.0	0.0	0.0	0.0	38.5	7.5	14.705882352941176	0.0	23.33333333333333	0.0	19.0	9.818181818181818	13.384615384615383	0.0	42.5	7.75	0.0	10.5	16.166666666666668	11.0	0.0	10.0	6.0	12.5	15.75
SRR5946681	0.0	0.0	0.0	6.5	3.5	13.5	0.0	10.5	10.5	68.0	48.0	38.77777777777778	141.66666666666669	263.58333333333337	60.0	7.5	3.0	19.0	55.0	61.0	55.0	651.8738095238094	451.8277777777778	10.9	22.5	6.0	76.0	124.46984126984128	10.857142857142858	8.5	10.142857142857142	191.16666666666669	20.75	16.5	1404.5497252747252	778.6642857142858	504.925	1038.5892857142858	0.0	3.0	0.0	146.58333333333331	97.26969696969698	62.0	383.0	12.0	116.66666666666669	1139.1430641821948	77.99999999999999	0.0	8.6	0.0	126.77857142857142	573.1666666666667	370.43333333333345	7.0	76.1	100.83333333333333	29.666666666666664	203.2	638.2916666666667	2.0	4.0	150.14999999999998	11.25	7565.019444444445	953.152380952381	0.0	5.333333333333333	80.28809523809524	9.714285714285714	9.875	0.0	0.0	10.5	8.0	6.0	0.0	31.88888888888889	10.0	0.0	0.0	5.5	0.0	0.0	10.5	9.25	0.0	14.0	0.0	10.0	9.0	12.0	0.0	12.0	13.25	4.0	10.25	11.8	2.0	5.0	7.0	0.0	5.0	10.75
SRR5946682	0.0	3.0	0.0	7.5	7.5	15.0	1.0	13.0	13.0	72.33333333333334	75.58333333333333	41.8	202.33333333333331	395.5	95.5	9.0	5.0	31.0	78.33333333333334	97.0	77.66666666666666	972.2238095238095	640.5388888888888	18.1	13.333333333333332	0.0	112.0	151.69484126984128	11.625	6.666666666666667	11.375	201.66666666666666	50.4	52.08333333333333	1544.912987012987	875.5297619047618	694.6357142857144	1483.0111111111112	0.0	2.0	26.333333333333336	231.93333333333334	166.06868686868685	37.5	461.0	46.0	136.33333333333334	1524.737630662021	98.8	0.0	9.166666666666666	1.0	219.9757575757576	747.8166666666666	592.7444444444443	4.0	108.46666666666665	152.0	37.46666666666667	329.9666666666667	590.5333333333333	0.0	3.0	221.08333333333334	17.0	8566.941666666668	874.625	0.0	9.5	94.41904761904762	14.285714285714286	11.75	0.0	0.0	13.0	9.333333333333334	10.4	0.0	51.0	10.0	0.0	0.0	15.5	3.0	0.0	10.5	14.375	9.333333333333334	19.666666666666668	0.0	9.0	9.454545454545457	13.0	0.0	21.5	19.0	7.0	19.5	13.857142857142858	5.0	0.0	10.0	0.0	6.5	13.25
SRR5946684	0.0	0.0	0.0	6.5	5.5	12.0	1.0	7.0	7.0	60.66666666666666	50.5	55.888888888888886	138.7	225.0	60.0	8.0	2.333333333333333	22.0	55.33333333333333	58.5	47.0	646.1718253968254	423.65000000000003	12.05	20.5	0.0	62.0	122.47857142857143	8.428571428571429	8.5	7.857142857142857	174.66666666666666	31.25	16.5	1277.9850038850036	656.1678571428571	473.3166666666666	1010.5940476190476	0.0	4.0	15.6	155.16666666666669	101.51262626262627	40.0	302.0	21.0	100.0	1130.062629399586	65.91666666666666	0.0	6.2	0.0	122.60952380952382	504.3333333333333	343.2833333333333	4.0	74.2	99.66666666666667	31.266666666666666	194.96666666666667	590.3833333333333	2.0	3.0	127.03333333333333	11.75	6256.542063492064	802.5714285714286	0.0	4.0	78.00238095238095	8.428571428571429	11.25	0.0	0.0	7.0	6.666666666666667	6.75	0.0	28.77777777777778	11.0	0.0	0.0	7.5	0.0	0.0	10.5	9.0	4.333333333333333	16.5	0.0	9.666666666666666	9.4	11.545454545454543	0.0	11.0	12.25	3.0	11.0	9.6	2.0	0.0	8.0	0.0	6.0	10.25
SRR5946685	0.0	0.0	0.0	7.0	5.0	9.5	1.0	6.0	6.0	54.0	36.0	23.444444444444443	107.66666666666667	198.0	39.0	6.666666666666667	2.0	14.0	42.33333333333333	44.5	51.0	475.8571428571429	324.10714285714283	8.3	11.333333333333332	0.0	68.0	94.59880952380954	9.142857142857142	6.0	8.142857142857142	161.16666666666666	24.25	20.5	1158.4123626373625	814.8869047619046	417.2333333333333	863.1373015873016	0.0	2.0	7.0	47.0	87.68484848484847	41.0	292.0	16.0	100.33333333333331	884.8038461538462	14.75	0.0	6.0	0.0	103.93571428571428	427.66666666666663	275.3166666666667	3.0	64.5	76.33333333333334	27.066666666666666	174.26666666666665	669.2916666666667	0.0	4.0	116.6	8.25	5943.4833333333345	958.0583333333334	0.0	6.5	63.2904761904762	10.4	7.125	0.0	0.0	6.0	4.666666666666667	4.4	0.0	26.22222222222222	8.0	0.0	0.0	3.5	0.0	0.0	9.5	8.5	4.0	18.0	0.0	9.0	7.9	8.0	0.0	6.5	8.5	1.0	8.0	9.6	1.0	0.0	6.0	0.0	6.5	7.5
SRR5946686	1.0	6.5	0.0	1.6666666666666667	3.0	7.0	1.0	7.0	7.0	69.66666666666666	77.75	42.1	115.33333333333333	428.02222222222224	70.5	5.666666666666667	7.333333333333333	14.0	49.0	76.66666666666667	79.33333333333334	563.7829365079365	441.56666666666666	8.4	3.333333333333333	13.5	104.0	107.66309523809525	6.125	2.6666666666666665	7.0	149.66666666666669	30.4	57.00000000000001	885.1874847374846	604.0564102564101	371.03333333333336	864.2353174603172	0.0	2.0	12.714285714285715	222.68333333333334	88.98333333333333	28.666666666666668	315.5151515151515	32.0	68.33333333333333	997.3983291562239	62.16666666666666	0.0	12.0	0.0	208.5606060606061	555.05	335.62222222222226	3.0	73.18333333333334	101.33333333333334	33.93333333333333	218.9	259.3833333333333	8.0	0.0	109.23809523809523	8.777777777777779	5012.6398480174785	552.6111111111111	8.0	71.08888888888889	43.57857142857143	8.8	6.875	0.0	0.0	7.0	6.75	7.25	0.0	37.55555555555556	6.0	0.0	0.0	18.5	0.0	18.75	2.0	8.8125	7.0	19.0	0.0	6.0	5.0	6.769230769230769	0.0	19.5	9.4	21.0	8.5	11.375	12.0	4.8	5.5	1.0	9.0	7.25
SRR5946689	0.0	0.0	0.0	5.5	4.0	14.0	1.0	12.5	12.5	71.33333333333334	87.46666666666667	54.55555555555556	174.66666666666666	340.125	105.0	8.0	6.666666666666667	26.0	63.333333333333336	78.16666666666666	75.0	945.3876984126986	598.8666666666667	17.25	18.0	0.0	96.0	156.8468253968254	15.0	14.0	14.857142857142858	195.0	33.5	38.5	1578.2832223332223	949.8059523809524	666.5047619047618	1369.5694444444446	0.0	1.0	0.0	238.66666666666666	154.56161616161617	43.0	446.0	18.0	128.33333333333334	1471.0700116856556	111.33333333333334	0.0	12.5	0.0	198.9030303030303	736.75	506.6666666666667	4.0	104.60000000000001	136.66666666666669	38.93333333333334	328.45	637.0499999999998	0.0	2.0	214.9	16.5	8369.619841269841	947.7583333333333	2.0	6.666666666666667	90.64285714285714	13.714285714285714	11.25	0.0	0.0	12.5	9.0	10.6	0.0	43.0	12.0	1.0	0.0	6.5	0.0	0.0	11.5	14.1875	11.0	17.333333333333332	0.0	10.333333333333334	9.181818181818182	14.272727272727272	0.0	24.5	14.2	4.5	16.75	18.0	2.0	8.0	9.0	0.0	6.0	14.0
SRR5946696	0.0	0.0	0.0	2.5	2.0	7.5	1.0	7.0	7.0	34.33333333333333	31.0	17.22222222222222	62.2	148.16666666666666	43.0	0.0	3.0	9.0	31.0	30.0	27.5	416.08452380952383	238.01666666666665	7.0	9.5	0.0	36.0	64.56904761904762	7.0	6.0	6.285714285714286	72.0	13.25	10.0	727.152009102009	351.82142857142856	251.70952380952383	565.4730158730158	0.0	0.0	0.0	34.0	61.39393939393939	24.0	220.0	9.0	62.0	589.0188405797101	44.66666666666667	0.0	8.25	0.0	85.70833333333334	284.83333333333337	231.46666666666667	0.0	47.13333333333333	51.166666666666664	18.066666666666666	144.73333333333335	252.10000000000002	0.0	2.0	83.2	6.625	3541.805158730159	385.8333333333333	0.0	2.5	46.53333333333334	5.857142857142857	4.857142857142857	0.0	0.0	7.0	4.333333333333333	5.5	0.0	18.0	2.0	0.0	0.0	4.5	0.0	0.0	6.0	6.125	0.0	9.5	0.0	5.666666666666667	5.125	6.727272727272728	0.0	6.5	5.0	3.0	6.75	6.0	0.0	0.0	3.0	0.0	3.5	5.5
SRR5946701	1.0	4.0	0.0	1.5	1.5	9.5	1.0	8.0	8.0	40.333333333333336	49.9	39.888888888888886	102.16666666666667	262.42857142857144	58.0	4.0	5.0	19.0	54.0	57.166666666666664	63.333333333333336	633.0107142857144	353.7333333333334	12.45	10.0	11.5	82.0	112.91388888888889	8.285714285714286	8.0	8.285714285714286	125.16666666666667	21.5	18.5	1044.3261904761905	649.8297619047619	451.0440476190476	924.467857142857	0.0	2.0	17.766666666666666	151.16666666666669	101.93535353535353	31.0	315.0	12.0	84.33333333333333	964.4272893772894	30.33333333333333	0.0	7.5	1.0	153.86666666666667	475.66666666666663	362.44999999999993	10.0	80.8	89.5	21.33333333333333	228.31666666666666	396.825	0.0	2.0	162.33333333333331	10.125	5296.178571428571	608.3476190476191	0.0	4.0	69.20952380952382	10.2	8.0	0.0	0.0	8.0	5.666666666666667	10.25	0.0	33.22222222222222	5.0	1.0	0.0	7.0	0.0	0.0	8.5	8.8125	0.0	21.0	0.0	5.0	6.7	10.0	0.0	11.5	10.75	4.0	10.5	11.0	1.0	5.5	5.0	0.0	2.5	8.5
SRR5946702	0.0	0.0	0.0	2.0	4.0	6.0	0.0	7.0	7.0	37.0	34.0	26.333333333333332	91.5	189.375	55.5	3.5	3.333333333333333	17.0	30.0	32.5	41.0	472.64087301587296	275.9277777777778	9.3	8.0	0.0	56.0	85.13452380952381	7.6	4.5	8.0	97.0	17.75	17.0	837.6027777777778	463.89047619047625	345.31190476190477	694.959126984127	0.0	2.0	0.0	111.0	76.93030303030304	21.0	231.5	11.0	69.0	731.7194616977224	21.666666666666668	0.0	6.166666666666667	0.0	135.8	368.5	283.8166666666666	0.0	46.7	69.33333333333334	17.53333333333333	186.78333333333333	352.9	2.0	1.0	99.11666666666667	7.875	4283.54761904762	536.4761904761906	0.0	2.0	45.07857142857142	6.5	6.25	0.0	0.0	7.0	4.0	7.0	0.0	24.11111111111111	2.0	0.0	0.0	3.5	0.0	0.0	4.5	6.875	0.0	14.5	0.0	5.666666666666667	4.2727272727272725	6.636363636363637	0.0	10.5	10.25	8.0	9.5	10.4	0.0	3.75	2.0	0.0	3.0	5.75
SRR5946704	0.0	0.0	1.0	5.0	4.5	19.0	1.0	13.5	13.5	82.33333333333333	80.3	59.888888888888886	187.83333333333331	396.0	132.0	4.5	7.333333333333333	31.0	73.0	81.5	78.33333333333334	1095.4575396825398	632.55	19.0	10.0	0.0	94.0	181.9924603174603	14.0	13.0	14.0	247.83333333333331	47.75	36.66666666666667	1766.3298201798198	947.867857142857	743.6750000000001	1542.7075396825394	1.0	2.0	32.4	221.08333333333331	169.16868686868688	57.0	533.0	39.0	143.66666666666666	1550.3892857142855	105.2	0.0	12.333333333333334	0.0	231.01515151515153	810.6166666666667	585.457142857143	11.333333333333334	106.23333333333333	159.33333333333331	37.733333333333334	387.93333333333334	669.6166666666667	2.0	5.0	236.09999999999997	17.5	9418.569047619048	957.7	0.0	7.333333333333333	102.28095238095239	15.285714285714286	14.375	0.0	0.0	13.5	9.666666666666666	13.75	0.0	44.77777777777778	8.0	1.0	0.0	13.5	1.0	0.0	9.5	16.0	11.666666666666666	17.0	0.0	12.666666666666666	10.909090909090908	17.363636363636363	0.0	25.0	21.75	0.0	19.25	18.8	3.0	6.4	8.0	0.0	5.5	13.75
SRR5946707	0.0	0.0	0.0	5.0	3.0	15.0	1.0	15.0	15.0	85.33333333333333	89.08333333333333	63.22222222222222	195.83333333333334	399.47222222222223	126.0	7.5	7.333333333333333	32.0	69.66666666666666	73.5	76.0	986.1277777777777	663.3222222222222	17.05	22.5	6.333333333333333	102.0	178.16190476190476	13.428571428571429	9.5	13.428571428571429	223.0	42.5	38.0	1743.9636974136977	984.0523809523809	696.1702380952381	1441.4289682539682	0.0	1.0	29.0	233.08333333333334	160.41969696969696	54.0	498.5	35.5	138.66666666666666	1551.3770034843208	108.0	0.0	11.5	1.0	208.29999999999998	778.6666666666665	545.5333333333334	11.666666666666666	103.7	154.16666666666666	42.800000000000004	354.0166666666667	668.8055555555555	2.0	2.0	202.6833333333333	17.875	9415.867063492064	1017.8619047619047	0.0	9.5	97.00476190476189	12.0	13.75	0.0	0.0	15.0	7.333333333333333	10.2	0.0	44.888888888888886	13.0	0.0	0.0	12.5	1.0	0.0	11.5	14.25	0.0	18.33333333333333	0.0	14.0	10.363636363636363	14.363636363636363	0.0	24.0	26.33333333333333	5.5	16.75	18.0	3.0	0.0	5.0	0.0	7.5	12.75
