GLUTORN-PWY	g__Ruminococcus.s__Ruminococcus_sp_CAG_254
GLUTORN-PWY	g__Ruminococcus.s__Ruminococcus_sp_CAG_330
GLUTORN-PWY	g__Ruminococcus.s__Ruminococcus_sp_CAG_403
GLUTORN-PWY	g__Ruminococcus.s__Ruminococcus_sp_CAG_488
GLUTORN-PWY	g__Ruminococcus.s__Ruminococcus_sp_CAG_579
GLUTORN-PWY	g__Ruminococcus.s__Ruminococcus_sp_CAG_624
GLUTORN-PWY	g__Sellimonas.s__Sellimonas_intestinalis
GLUTORN-PWY	g__Staphylococcus.s__Staphylococcus_aureus
GLUTORN-PWY	g__Staphylococcus.s__Staphylococcus_epidermidis
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_equinus
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_gallolyticus
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_lutetiensis
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_macedonicus
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_pasteurianus
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_pneumoniae
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_salivarius
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_thermophilus
GLUTORN-PWY	g__Streptococcus.s__Streptococcus_vestibularis
GLUTORN-PWY	g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74
GLUTORN-PWY	g__Sutterella.s__Sutterella_sp_CAG_397
GLUTORN-PWY	g__Sutterella.s__Sutterella_wadsworthensis
GLUTORN-PWY	g__Turicimonas.s__Turicimonas_muris
GLUTORN-PWY	g__Victivallales_unclassified.s__Victivallales_bacterium_CCUG_44730
GLUTORN-PWY	unclassified
GLYCOCAT-PWY	g__Blautia.s__Ruminococcus_torques
GLYCOCAT-PWY	g__Citrobacter.s__Citrobacter_amalonaticus
GLYCOCAT-PWY	g__Citrobacter.s__Citrobacter_braakii
GLYCOCAT-PWY	g__Citrobacter.s__Citrobacter_freundii
GLYCOCAT-PWY	g__Citrobacter.s__Citrobacter_portucalensis
GLYCOCAT-PWY	g__Citrobacter.s__Citrobacter_youngae
GLYCOCAT-PWY	g__Enterobacter.s__Enterobacter_cloacae
GLYCOCAT-PWY	g__Escherichia.s__Escherichia_coli
GLYCOCAT-PWY	g__Escherichia.s__Escherichia_fergusonii
GLYCOCAT-PWY	g__Escherichia.s__Escherichia_marmotae
GLYCOCAT-PWY	g__Hafnia.s__Hafnia_paralvei
GLYCOCAT-PWY	g__Klebsiella.s__Klebsiella_aerogenes
GLYCOCAT-PWY	g__Klebsiella.s__Klebsiella_grimontii
GLYCOCAT-PWY	g__Klebsiella.s__Klebsiella_michiganensis
GLYCOCAT-PWY	g__Klebsiella.s__Klebsiella_oxytoca
GLYCOCAT-PWY	g__Klebsiella.s__Klebsiella_pneumoniae
GLYCOCAT-PWY	g__Klebsiella.s__Klebsiella_quasipneumoniae
GLYCOCAT-PWY	g__Klebsiella.s__Klebsiella_variicola
GLYCOCAT-PWY	g__Kluyvera.s__Kluyvera_ascorbata
GLYCOCAT-PWY	g__Kluyvera.s__Kluyvera_cryocrescens
GLYCOCAT-PWY	g__Kosakonia.s__Kosakonia_sacchari
GLYCOCAT-PWY	g__Lachnoclostridium.s__Clostridium_clostridioforme
GLYCOCAT-PWY	g__Leclercia.s__Leclercia_adecarboxylata
GLYCOCAT-PWY	g__Raoultella.s__Raoultella_planticola
GLYCOCAT-PWY	unclassified
GLYCOGENSYNTH-PWY	g__Absiella.s__Absiella_dolichum
GLYCOGENSYNTH-PWY	g__Acetobacter.s__Acetobacter_sp_CAG_977
GLYCOGENSYNTH-PWY	g__Actinomyces.s__Actinomyces_urogenitalis
GLYCOGENSYNTH-PWY	g__Agathobaculum.s__Agathobaculum_butyriciproducens
GLYCOGENSYNTH-PWY	g__Alistipes.s__Alistipes_sp_CAG_435
GLYCOGENSYNTH-PWY	g__Alistipes.s__Alistipes_sp_CAG_514
GLYCOGENSYNTH-PWY	g__Alloscardovia.s__Alloscardovia_omnicolens
GLYCOGENSYNTH-PWY	g__Anaerocolumna.s__Anaerocolumna_aminovalerica
GLYCOGENSYNTH-PWY	g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An172
GLYCOGENSYNTH-PWY	g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250
GLYCOGENSYNTH-PWY	g__Anaerosporobacter.s__Anaerosporobacter_mobilis
GLYCOGENSYNTH-PWY	g__Anaerostipes.s__Anaerostipes_caccae
GLYCOGENSYNTH-PWY	g__Anaerostipes.s__Anaerostipes_hadrus
GLYCOGENSYNTH-PWY	g__Anaerostipes.s__Anaerostipes_sp_494a
GLYCOGENSYNTH-PWY	g__Anaerotignum.s__Anaerotignum_lactatifermentans
GLYCOGENSYNTH-PWY	g__Anaerotruncus.s__Anaerotruncus_colihominis
GLYCOGENSYNTH-PWY	g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_caccae
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_cellulosilyticus
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_clarus
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_coprocola
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_coprophilus
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_dorei
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_eggerthii
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_faecichinchillae
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_faecis
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_finegoldii
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_fluxus
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_fragilis
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_intestinalis
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_massiliensis
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_nordii
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_oleiciplenus
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_ovatus
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_plebeius
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_salanitronis
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_salyersiae
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sartorii
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_An322
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_443
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_530
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_545
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_598
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_661
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_709
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_714
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_770
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_CAG_875
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_sp_OM08_11
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_stercorirosoris
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_stercoris
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_thetaiotaomicron
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_uniformis
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_vulgatus
GLYCOGENSYNTH-PWY	g__Bacteroides.s__Bacteroides_xylanisolvens
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_adolescentis
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_animalis
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_bifidum
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_breve
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_catenulatum
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_dentium
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_gallinarum
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_longum
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum
GLYCOGENSYNTH-PWY	g__Bifidobacterium.s__Bifidobacterium_pullorum
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_coccoides
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_hansenii
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_hydrogenotrophica
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_obeum
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_producta
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_sp
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_sp_AF19_10LB
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_sp_CAG_257
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_sp_CAG_52
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_sp_N6H1_15
GLYCOGENSYNTH-PWY	g__Blautia.s__Blautia_wexlerae
GLYCOGENSYNTH-PWY	g__Blautia.s__Ruminococcus_gnavus
GLYCOGENSYNTH-PWY	g__Blautia.s__Ruminococcus_torques
GLYCOGENSYNTH-PWY	g__Butyricicoccus.s__Butyricicoccus_pullicaecorum
GLYCOGENSYNTH-PWY	g__Butyricimonas.s__Butyricimonas_virosa
GLYCOGENSYNTH-PWY	g__Butyrivibrio.s__Butyrivibrio_crossotus
GLYCOGENSYNTH-PWY	g__Butyrivibrio.s__Butyrivibrio_sp_CAG_318
GLYCOGENSYNTH-PWY	g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium_HUM_10
GLYCOGENSYNTH-PWY	g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796
GLYCOGENSYNTH-PWY	g__Catenibacterium.s__Catenibacterium_mitsuokai
GLYCOGENSYNTH-PWY	g__Citrobacter.s__Citrobacter_amalonaticus
GLYCOGENSYNTH-PWY	g__Citrobacter.s__Citrobacter_braakii
GLYCOGENSYNTH-PWY	g__Citrobacter.s__Citrobacter_freundii
GLYCOGENSYNTH-PWY	g__Citrobacter.s__Citrobacter_portucalensis
GLYCOGENSYNTH-PWY	g__Citrobacter.s__Citrobacter_youngae
GLYCOGENSYNTH-PWY	g__Clostridiales_unclassified.s__Bacteroides_pectinophilus
GLYCOGENSYNTH-PWY	g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA
GLYCOGENSYNTH-PWY	g__Clostridiales_unclassified.s__Clostridiales_bacterium_CHKCI006
GLYCOGENSYNTH-PWY	g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615
GLYCOGENSYNTH-PWY	g__Clostridioides.s__Clostridioides_difficile
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_baratii
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_butyricum
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_cadaveris
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_celatum
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_disporicum
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_neonatale
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_paraputrificum
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_perfringens
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_44_14
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_7_2_43FAA
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_AF36_4
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_AM22_11AC
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_1013
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_122
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_138
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_167
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_169
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_217
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_221
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_226
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_230
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_242
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_253
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_299
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_349
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_411
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_413
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_448
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_510
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_58
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_590
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_632
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_678
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_75
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_CAG_964
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_D5
GLYCOGENSYNTH-PWY	g__Clostridium.s__Clostridium_sp_chh4_2
GLYCOGENSYNTH-PWY	g__Collinsella.s__Collinsella_aerofaciens
GLYCOGENSYNTH-PWY	g__Collinsella.s__Collinsella_intestinalis
GLYCOGENSYNTH-PWY	g__Collinsella.s__Collinsella_sp_An7
GLYCOGENSYNTH-PWY	g__Coprobacillus.s__Coprobacillus_cateniformis
GLYCOGENSYNTH-PWY	g__Coprobacillus.s__Coprobacillus_sp_CAG_698
GLYCOGENSYNTH-PWY	g__Coprobacter.s__Coprobacter_secundus
GLYCOGENSYNTH-PWY	g__Coprococcus.s__Coprococcus_catus
GLYCOGENSYNTH-PWY	g__Coprococcus.s__Coprococcus_comes
GLYCOGENSYNTH-PWY	g__Coprococcus.s__Coprococcus_eutactus
GLYCOGENSYNTH-PWY	g__Coraliomargarita.s__Coraliomargarita_sp_CAG_312
GLYCOGENSYNTH-PWY	g__Cutibacterium.s__Cutibacterium_acnes
GLYCOGENSYNTH-PWY	g__Dielma.s__Dielma_fastidiosa
GLYCOGENSYNTH-PWY	g__Dorea.s__Dorea_formicigenerans
GLYCOGENSYNTH-PWY	g__Dorea.s__Dorea_longicatena
GLYCOGENSYNTH-PWY	g__Dorea.s__Dorea_sp_CAG_317
GLYCOGENSYNTH-PWY	g__Dorea.s__Dorea_sp_OM02_2LB
GLYCOGENSYNTH-PWY	g__Dysgonomonas.s__Dysgonomonas_mossii
GLYCOGENSYNTH-PWY	g__Dysgonomonas.s__Dysgonomonas_sp_37_18
GLYCOGENSYNTH-PWY	g__Eisenbergiella.s__Eisenbergiella_massiliensis
GLYCOGENSYNTH-PWY	g__Eisenbergiella.s__Eisenbergiella_tayi
GLYCOGENSYNTH-PWY	g__Enterobacter.s__Enterobacter_cloacae
GLYCOGENSYNTH-PWY	g__Enterobacter.s__Enterobacter_kobei
GLYCOGENSYNTH-PWY	g__Enterococcus.s__Enterococcus_avium
GLYCOGENSYNTH-PWY	g__Enterococcus.s__Enterococcus_casseliflavus
GLYCOGENSYNTH-PWY	g__Enterococcus.s__Enterococcus_faecalis
GLYCOGENSYNTH-PWY	g__Enterococcus.s__Enterococcus_faecium
GLYCOGENSYNTH-PWY	g__Enterococcus.s__Enterococcus_gallinarum
GLYCOGENSYNTH-PWY	g__Enterococcus.s__Enterococcus_saccharolyticus
GLYCOGENSYNTH-PWY	g__Erysipelatoclostridium.s__Clostridium_innocuum
GLYCOGENSYNTH-PWY	g__Erysipelatoclostridium.s__Clostridium_spiroforme
GLYCOGENSYNTH-PWY	g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum
GLYCOGENSYNTH-PWY	g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53
GLYCOGENSYNTH-PWY	g__Escherichia.s__Escherichia_coli
GLYCOGENSYNTH-PWY	g__Escherichia.s__Escherichia_fergusonii
GLYCOGENSYNTH-PWY	g__Escherichia.s__Escherichia_marmotae
GLYCOGENSYNTH-PWY	g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium_CHKCI005
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_eligens
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_hallii
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_ramulus
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_36_13
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_AF17_7
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_An11
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_115
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_161
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_180
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_192
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_251
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_252
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_274
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_38
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_581
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_786
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_sp_CAG_841
GLYCOGENSYNTH-PWY	g__Eubacterium.s__Eubacterium_ventriosum
GLYCOGENSYNTH-PWY	g__Faecalibacterium.s__Faecalibacterium_prausnitzii
GLYCOGENSYNTH-PWY	g__Faecalibacterium.s__Faecalibacterium_sp_CAG_74
GLYCOGENSYNTH-PWY	g__Faecalicatena.s__Faecalicatena_contorta
GLYCOGENSYNTH-PWY	g__Faecalitalea.s__Faecalitalea_cylindroides
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_AM10_47
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_102
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_170
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_176
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_194
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_272
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_313
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_345
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_475
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_534
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_555
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_56
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_646
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_65_45_313
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_791
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94
GLYCOGENSYNTH-PWY	g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95
GLYCOGENSYNTH-PWY	g__Flavonifractor.s__Flavonifractor_plautii
GLYCOGENSYNTH-PWY	g__Flavonifractor.s__Flavonifractor_sp_An10
GLYCOGENSYNTH-PWY	g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans
GLYCOGENSYNTH-PWY	g__Fusobacterium.s__Fusobacterium_equinum
GLYCOGENSYNTH-PWY	g__Fusobacterium.s__Fusobacterium_gonidiaformans
GLYCOGENSYNTH-PWY	g__Fusobacterium.s__Fusobacterium_mortiferum
GLYCOGENSYNTH-PWY	g__Fusobacterium.s__Fusobacterium_nucleatum
GLYCOGENSYNTH-PWY	g__Gemmiger.s__Gemmiger_formicilis
GLYCOGENSYNTH-PWY	g__Gemmiger.s__Gemmiger_sp_An87
GLYCOGENSYNTH-PWY	g__Haemophilus.s__Haemophilus_haemolyticus
GLYCOGENSYNTH-PWY	g__Haemophilus.s__Haemophilus_parainfluenzae
GLYCOGENSYNTH-PWY	g__Haemophilus.s__Haemophilus_pittmaniae
GLYCOGENSYNTH-PWY	g__Hafnia.s__Hafnia_paralvei
GLYCOGENSYNTH-PWY	g__Holdemanella.s__Holdemanella_biformis
GLYCOGENSYNTH-PWY	g__Holdemania.s__Holdemania_filiformis
GLYCOGENSYNTH-PWY	g__Hungatella.s__Hungatella_effluvii
GLYCOGENSYNTH-PWY	g__Hungatella.s__Hungatella_hathewayi
GLYCOGENSYNTH-PWY	g__Intestinibacter.s__Intestinibacter_bartlettii
GLYCOGENSYNTH-PWY	g__Intestinimonas.s__Intestinimonas_butyriciproducens
GLYCOGENSYNTH-PWY	g__Klebsiella.s__Klebsiella_aerogenes
GLYCOGENSYNTH-PWY	g__Klebsiella.s__Klebsiella_grimontii
GLYCOGENSYNTH-PWY	g__Klebsiella.s__Klebsiella_michiganensis
GLYCOGENSYNTH-PWY	g__Klebsiella.s__Klebsiella_oxytoca
GLYCOGENSYNTH-PWY	g__Klebsiella.s__Klebsiella_pneumoniae
GLYCOGENSYNTH-PWY	g__Klebsiella.s__Klebsiella_quasipneumoniae
GLYCOGENSYNTH-PWY	g__Klebsiella.s__Klebsiella_variicola
GLYCOGENSYNTH-PWY	g__Kluyvera.s__Kluyvera_ascorbata
GLYCOGENSYNTH-PWY	g__Kluyvera.s__Kluyvera_cryocrescens
GLYCOGENSYNTH-PWY	g__Kosakonia.s__Kosakonia_sacchari
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Clostridium_aldenense
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Clostridium_citroniae
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Clostridium_clostridioforme
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Clostridium_lavalense
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Clostridium_saccharolyticum
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Clostridium_scindens
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Clostridium_symbiosum
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Lachnoclostridium_sp_An118
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Lachnoclostridium_sp_An131
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Lachnoclostridium_sp_An138
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Lachnoclostridium_sp_An14
GLYCOGENSYNTH-PWY	g__Lachnoclostridium.s__Lachnoclostridium_sp_An181
GLYCOGENSYNTH-PWY	g__Lachnospira.s__Lachnospira_pectinoschiza
GLYCOGENSYNTH-PWY	g__Lachnospiraceae_unclassified.s__Eubacterium_rectale
GLYCOGENSYNTH-PWY	g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_2_1_46FAA
GLYCOGENSYNTH-PWY	g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_OF09_6
GLYCOGENSYNTH-PWY	g__Lactobacillus.s__Lactobacillus_acidophilus
GLYCOGENSYNTH-PWY	g__Lactobacillus.s__Lactobacillus_animalis
GLYCOGENSYNTH-PWY	g__Lactobacillus.s__Lactobacillus_casei_group
GLYCOGENSYNTH-PWY	g__Lactobacillus.s__Lactobacillus_crispatus
GLYCOGENSYNTH-PWY	g__Lactobacillus.s__Lactobacillus_ruminis
GLYCOGENSYNTH-PWY	g__Lactobacillus.s__Lactobacillus_salivarius
GLYCOGENSYNTH-PWY	g__Lactococcus.s__Lactococcus_lactis
GLYCOGENSYNTH-PWY	g__Lactonifactor.s__Lactonifactor_longoviformis
GLYCOGENSYNTH-PWY	g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus
GLYCOGENSYNTH-PWY	g__Leclercia.s__Leclercia_adecarboxylata
GLYCOGENSYNTH-PWY	g__Massiliomicrobiota.s__Massiliomicrobiota_timonensis
GLYCOGENSYNTH-PWY	g__Megamonas.s__Megamonas_funiformis
GLYCOGENSYNTH-PWY	g__Megamonas.s__Megamonas_hypermegale
GLYCOGENSYNTH-PWY	g__Megamonas.s__Megamonas_rupellensis
GLYCOGENSYNTH-PWY	g__Megasphaera.s__Megasphaera_elsdenii
GLYCOGENSYNTH-PWY	g__Megasphaera.s__Megasphaera_hexanoica
GLYCOGENSYNTH-PWY	g__Megasphaera.s__Megasphaera_sp_DISK_18
GLYCOGENSYNTH-PWY	g__Mitsuokella.s__Mitsuokella_jalaludinii
GLYCOGENSYNTH-PWY	g__Mitsuokella.s__Mitsuokella_multacida
GLYCOGENSYNTH-PWY	g__Monoglobus.s__Monoglobus_pectinilyticus
GLYCOGENSYNTH-PWY	g__Odoribacter.s__Odoribacter_laneus
GLYCOGENSYNTH-PWY	g__Odoribacter.s__Odoribacter_splanchnicus
GLYCOGENSYNTH-PWY	g__Olsenella.s__Olsenella_sp_An188
GLYCOGENSYNTH-PWY	g__Oscillibacter.s__Oscillibacter_sp_CAG_241
