Sample	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
SRR5936204	0.0	0.0	1.0	5.0	3.0	16.0	1.0	10.5	10.5	67.0	70.0	47.111111111111114	143.5	305.7083333333333	90.0	6.5	4.666666666666667	21.0	60.33333333333333	86.0	67.66666666666666	811.3055555555555	548.7055555555555	15.65	13.666666666666668	7.666666666666667	78.0	141.67619047619047	11.142857142857142	10.0	11.142857142857142	182.83333333333331	34.5	30.666666666666668	1439.6972915972915	803.7551282051282	553.8154761904761	1156.9019841269842	0.0	4.0	24.0	186.66666666666666	133.8090909090909	51.5	421.0	29.0	120.33333333333331	1187.3798534798534	73.53333333333333	0.0	9.166666666666666	2.0	182.30530303030304	596.35	487.1666666666667	6.5	87.16666666666667	123.66666666666667	31.06666666666667	257.35	547.575	2.0	4.0	164.88333333333333	13.5	7170.534523809523	844.5416666666666	3.0	5.0	75.55	12.142857142857142	9.5	0.0	0.0	10.5	8.333333333333334	8.8	0.0	34.0	14.0	1.0	0.0	11.0	1.0	0.0	9.5	12.333333333333334	7.333333333333333	15.0	0.0	10.0	7.75	12.272727272727272	0.0	19.0	17.666666666666668	5.0	14.25	13.0	2.0	6.5	5.0	0.0	7.0	11.0
SRR5936207	1.0	0.0	0.0	3.6666666666666665	5.5	15.0	3.0	9.5	9.5	117.66666666666669	178.33333333333334	79.4	186.66666666666666	723.2555555555556	109.5	8.333333333333334	9.333333333333334	17.0	68.25	142.0	138.33333333333331	969.665873015873	729.4055555555556	14.55	7.666666666666666	20.5	185.0	184.4312049062049	10.5	5.333333333333333	11.75	303.75	60.2	108.83333333333333	1473.141946941947	1009.7214285714285	653.05	1607.6709235209235	0.0	4.0	24.8	345.0833333333333	150.68333333333334	65.83333333333334	527.7257575757576	58.0	127.66666666666669	1670.3233918128653	89.73333333333332	0.0	18.0	0.0	366.82828282828285	999.05	587.3348484848485	20.0	138.18333333333334	187.0	53.06666666666666	334.6	448.71666666666664	10.0	0.0	180.53333333333333	13.666666666666666	7907.139778204252	954.6111111111111	20.0	113.57777777777777	79.6952380952381	10.714285714285714	11.5	0.0	0.0	9.5	11.0	10.0	0.0	69.22222222222223	5.0	2.5	0.0	30.0	0.0	32.5	5.5	13.882352941176473	8.25	34.0	0.0	14.333333333333334	8.333333333333334	11.692307692307692	0.0	33.5	12.2	35.0	12.5	18.25	14.0	6.6	10.0	3.0	14.5	12.25
SRR5936208	1.0	0.0	0.0	2.0	1.5	6.0	1.5	3.0	3.0	48.0	63.583333333333336	26.2	74.83333333333333	205.8095238095238	54.0	3.0	5.0	9.0	34.66666666666667	45.5	50.0	348.8095238095238	251.51666666666665	6.1	8.5	5.5	72.0	77.14563492063492	4.875	2.6666666666666665	4.5	136.41666666666666	19.4	22.5	624.9663614163615	389.43690476190477	272.80238095238093	588.0440476190477	0.0	3.0	5.6	166.9	64.29040404040404	18.5	189.0151515151515	16.0	45.333333333333336	716.1535714285715	39.66666666666667	0.0	5.666666666666667	0.0	104.3550505050505	378.3333333333333	227.97222222222223	9.666666666666666	54.11666666666667	65.33333333333333	16.666666666666664	118.5	207.28333333333333	2.0	2.0	70.32857142857142	5.111111111111111	3245.1645076028203	335.4166666666667	8.0	46.977777777777774	44.62976190476191	6.6	6.375	0.0	0.0	3.0	4.0	4.2	0.0	22.666666666666668	4.0	1.0	0.0	7.5	0.0	13.75	3.25	5.352941176470588	4.0	13.666666666666666	0.0	8.0	5.25	5.307692307692308	0.0	10.5	6.75	3.0	5.25	9.333333333333334	3.0	4.2	5.0	1.0	3.5	7.25
SRR5936212	0.0	0.0	1.0	7.5	6.0	20.5	1.0	14.5	14.5	101.33333333333333	81.5	48.5	189.0	357.5833333333333	83.0	12.5	2.6666666666666665	36.0	83.33333333333334	77.16666666666667	74.66666666666667	963.245238095238	684.911111111111	17.25	31.5	7.0	104.0	194.4440476190476	13.875	10.0	13.25	258.5	39.8	37.5	1985.6147186147186	1228.6023809523808	737.0904761904761	1547.5507936507936	0.0	5.0	13.6	249.16666666666666	162.1949494949495	69.0	530.0	26.0	144.33333333333334	1618.975898334794	91.46666666666667	0.0	12.6	0.0	209.45833333333334	815.5	504.05	7.0	90.13333333333333	142.0	50.2	334.8	822.7083333333334	0.0	5.0	211.61666666666667	17.5	9884.727380952381	1169.5416666666667	0.0	8.5	120.74761904761905	13.285714285714286	14.0	0.0	0.0	14.5	9.0	8.6	0.0	43.66666666666666	12.0	2.0	0.0	10.0	0.0	0.0	17.0	15.3125	0.0	18.666666666666668	0.0	16.333333333333332	12.909090909090908	14.833333333333334	0.0	18.5	13.6	3.5	15.75	16.0	0.0	7.0	11.0	0.0	10.0	16.0
SRR5936213	0.0	0.0	0.0	7.0	5.0	15.5	3.0	9.5	9.5	87.0	69.3	37.22222222222222	187.6	350.7083333333333	73.0	7.0	3.0	28.0	76.0	69.0	67.66666666666666	823.8285714285714	628.2611111111111	15.8	20.0	0.0	98.0	173.90436507936508	18.2	12.0	16.0	246.0	36.0	24.0	1785.4401986901987	990.6429487179487	653.8928571428571	1336.7448412698413	0.0	6.0	23.6	241.5	141.2070707070707	63.0	463.0	22.0	132.66666666666666	1431.5653846153846	26.0	0.0	11.166666666666666	0.0	199.12651515151515	653.0	468.25	11.0	99.33333333333334	132.83333333333331	41.266666666666666	295.6333333333333	735.9083333333333	0.0	4.0	178.25	14.75	9133.175396825396	1054.8619047619047	0.0	5.0	108.9095238095238	13.5	12.375	0.0	0.0	9.5	7.0	8.2	0.0	39.55555555555556	13.0	4.0	0.0	10.5	0.0	0.0	14.5	14.4	7.0	17.333333333333332	0.0	12.0	12.6	13.727272727272728	0.0	15.0	15.75	3.0	14.5	15.0	1.0	7.75	9.0	0.0	9.0	14.25
SRR5936218	0.0	4.0	0.0	5.0	4.5	9.0	2.0	7.5	7.5	59.0	74.3	62.77777777777778	108.56666666666666	316.0	45.0	9.0	5.0	12.0	52.33333333333333	61.83333333333333	61.333333333333336	517.7305555555555	438.725	8.2	14.5	0.0	92.0	120.14682539682539	8.714285714285714	4.5	8.428571428571429	140.83333333333334	28.75	27.5	1069.5411477411478	676.2339743589744	394.1666666666667	882.3138888888889	0.0	3.0	10.833333333333332	230.25	81.05454545454546	41.5	302.0	27.5	82.66666666666667	858.804641350211	16.5	0.0	6.5	0.0	148.4929292929293	479.0	297.1666666666667	5.0	75.48333333333333	89.16666666666667	32.66666666666667	184.66666666666666	425.91666666666663	0.0	3.0	111.83333333333334	8.25	5580.578174603174	665.65	0.0	54.02222222222222	63.55238095238095	9.6	9.77777777777778	0.0	1.0	7.5	6.333333333333333	4.2	3.0	30.444444444444443	5.0	2.0	0.0	9.5	0.0	37.5	7.5	8.333333333333334	5.666666666666667	16.0	0.0	6.0	7.2	9.818181818181818	0.0	9.0	6.8	7.0	7.25	9.0	6.0	3.6666666666666665	6.0	0.0	10.5	8.0
SRR5936219	0.0	0.0	0.0	3.5	2.5	6.5	0.0	5.5	5.5	36.66666666666667	35.0	18.333333333333332	74.5	118.66666666666666	42.0	4.0	2.0	11.0	24.0	28.5	26.0	375.5761904761905	243.86666666666667	5.95	12.0	0.0	28.0	72.26428571428572	8.2	4.5	7.8	60.0	9.25	11.5	785.5938034188034	468.55119047619047	262.29285714285714	589.0488095238095	0.0	2.0	10.45	43.0	61.9969696969697	27.0	189.0	4.0	65.0	566.7692307692307	13.666666666666666	0.0	5.166666666666667	0.0	82.54761904761905	281.6666666666667	211.38333333333333	0.0	37.33333333333333	55.5	21.6	118.0	421.7833333333333	0.0	3.0	82.5	6.0	3792.9305555555557	540.6	0.0	5.0	45.430952380952384	7.75	5.125	0.0	0.0	5.5	3.6666666666666665	3.5	0.0	11.77777777777778	4.0	0.0	0.0	2.5	0.0	0.0	6.5	6.3125	4.333333333333333	7.5	0.0	6.0	5.090909090909091	5.636363636363637	0.0	5.0	9.666666666666666	5.0	5.25	0.0	0.0	0.0	4.0	0.0	6.0	5.75
SRR5936222	1.0	0.0	1.0	3.0	7.0	13.5	3.0	9.5	9.5	149.33333333333331	174.91666666666666	88.3	187.83333333333334	810.4111111111112	130.5	9.0	10.0	20.0	75.75	148.16666666666666	150.0	918.0055555555556	744.675	14.55	14.0	28.5	210.0	188.78997113997113	10.0	4.666666666666667	11.0	328.6666666666667	53.2	82.0	1522.0828754578754	1102.8153846153846	666.6999999999999	1664.9962481962482	0.0	5.0	25.5	415.05	151.46515151515152	67.0	532.1121212121212	55.0	125.33333333333331	1763.8147034252297	93.26666666666668	0.0	18.0	0.0	382.5348484848485	1082.8666666666666	658.6444444444444	24.083333333333332	145.26666666666668	190.83333333333331	55.86666666666667	354.0	470.9	12.0	0.0	192.57857142857142	14.333333333333334	8195.893577183051	973.0396825396825	23.0	128.46666666666667	95.75396825396825	14.2	12.375	0.0	0.0	9.5	11.5	11.75	0.0	77.22222222222223	6.0	2.5	0.0	37.0	0.0	33.25	5.25	14.9375	8.25	39.333333333333336	7.0	16.666666666666668	9.583333333333334	12.538461538461538	0.0	34.0	10.8	0.0	13.5	26.666666666666668	16.0	5.8	10.5	4.0	14.5	15.25
SRR5936223	0.0	2.0	1.0	2.0	2.5	10.0	4.5	6.0	6.0	90.0	63.75	66.4	94.16666666666667	339.6452380952381	54.5	8.333333333333334	4.5	7.0	56.0	67.08333333333333	63.666666666666664	444.42261904761904	293.8333333333333	8.8	14.5	7.0	96.0	98.98333333333333	6.857142857142857	4.5	6.857142857142857	133.25	18.0	29.5	694.1467338217338	505.0083333333333	318.5416666666667	765.9904761904762	0.0	2.0	7.0	230.58333333333331	77.75	30.5	238.0530303030303	14.0	56.0	886.1190476190476	49.0	1.0	3.5	0.0	128.21666666666667	510.4166666666667	353.6388888888889	8.0	71.96666666666667	101.5	33.06666666666666	149.16666666666666	196.86666666666667	6.0	0.0	76.45714285714286	7.333333333333333	4042.630850118234	399.9583333333333	11.0	45.977777777777774	63.68571428571428	8.2	7.375	0.0	0.0	6.0	5.0	9.333333333333334	0.0	33.0	0.0	1.0	0.0	0.0	0.0	16.5	3.0	8.176470588235293	0.0	17.0	0.0	7.25	5.545454545454546	7.846153846153846	0.0	23.5	4.8	0.0	4.75	7.75	4.0	0.0	5.0	2.0	7.0	8.5
SRR5936229	0.0	0.0	0.0	6.5	4.5	14.0	0.0	11.0	11.0	45.66666666666666	50.5	35.0	113.0	281.3333333333333	99.0	0.0	4.5	20.0	62.33333333333333	73.5	58.0	820.5285714285715	391.76666666666665	14.6	13.5	0.0	64.0	121.86984126984127	11.8	6.0	12.6	124.5	18.0	21.5	1293.945238095238	638.0547619047619	483.3702380952381	1066.0468253968254	0.0	0.0	0.0	99.0	119.18787878787879	42.0	402.0	10.0	106.0	1118.5672839506174	82.0	1.0	14.25	2.0	172.85	538.6666666666666	442.43333333333334	6.0	78.21666666666667	107.83333333333333	25.733333333333334	287.1	434.7	2.0	2.0	147.6	11.0	6111.697619047619	667.0952380952381	0.0	5.5	65.46666666666667	10.833333333333334	8.142857142857142	0.0	0.0	11.0	7.666666666666667	12.0	0.0	33.666666666666664	4.0	1.0	0.0	7.5	0.0	0.0	6.0	10.5625	0.0	12.333333333333334	0.0	9.0	5.7	10.090909090909092	0.0	14.0	12.2	9.0	11.75	11.6	2.0	0.0	2.0	0.0	5.5	8.75
SRR5936231	0.0	5.5	0.0	5.5	4.5	21.5	3.0	20.5	20.5	89.66666666666667	110.1	74.7	248.0	530.0833333333334	145.5	6.5	8.333333333333334	42.0	93.66666666666666	119.16666666666666	114.33333333333333	1432.0595238095239	768.1166666666667	27.3	27.0	19.5	132.0	227.35039682539684	15.0	10.0	15.5	338.5	49.0	86.91666666666667	2177.396253746254	1213.925	976.6369047619048	1972.5353174603174	1.0	2.0	42.0	308.6	215.61666666666667	53.0	646.0	34.0	173.0	2130.4138716356106	151.0	0.0	15.166666666666666	1.0	333.6151515151515	1071.1	754.9666666666667	8.5	137.9	214.66666666666666	50.53333333333333	533.1666666666666	838.825	4.0	3.0	320.66666666666663	23.0	11721.996428571429	1247.35	6.0	8.0	124.89404761904763	15.714285714285714	15.25	0.0	0.0	20.5	12.333333333333334	15.0	0.0	66.0	9.0	2.0	0.0	16.5	1.0	0.0	12.5	21.5625	15.666666666666666	23.33333333333333	0.0	13.0	13.9	18.666666666666668	0.0	33.0	23.4	16.0	24.0	18.142857142857142	5.0	0.0	11.0	0.0	9.0	15.75
SRR5946608	0.0	0.0	0.0	6.5	5.0	16.5	0.0	13.5	13.5	90.66666666666667	89.6	79.88888888888889	194.0	391.5	61.0	10.0	5.666666666666667	24.0	79.0	88.33333333333333	80.66666666666667	974.8611111111111	648.4444444444445	18.25	12.333333333333332	0.0	114.0	197.6376984126984	14.571428571428571	12.5	14.428571428571429	265.6666666666667	39.0	32.5	1787.4590659340658	1046.9416666666666	729.9071428571428	1427.8678571428572	0.0	2.0	15.8	211.25	159.26262626262627	59.5	501.0	31.0	151.66666666666666	1642.160973084886	94.2	0.0	12.4	0.0	216.37828282828283	781.0833333333334	557.1666666666666	10.333333333333332	100.45	143.83333333333331	38.733333333333334	294.35	762.4357142857143	0.0	3.0	244.76666666666668	16.0	9226.498412698413	1096.0428571428572	0.0	7.333333333333333	106.6452380952381	13.142857142857142	14.25	0.0	0.0	13.5	10.666666666666666	9.6	0.0	45.888888888888886	17.0	1.0	0.0	9.0	0.0	0.0	13.5	14.1875	0.0	19.666666666666668	0.0	11.333333333333334	10.181818181818182	17.363636363636363	0.0	14.5	19.0	14.0	16.25	20.4	4.0	7.75	8.0	0.0	7.5	13.25
SRR5946609	0.0	0.0	0.0	7.5	4.5	18.5	2.0	12.5	12.5	106.33333333333333	67.5	39.77777777777778	185.33333333333334	346.9583333333333	108.0	12.5	3.333333333333333	31.0	77.0	88.83333333333333	76.0	949.6861111111111	691.3444444444444	17.65	19.333333333333332	7.333333333333333	108.0	185.7	15.0	13.5	13.857142857142858	263.0	41.0	31.5	1863.269819069819	1160.1673076923078	699.7523809523809	1436.675	0.0	4.0	24.4	292.6666666666667	151.13636363636363	65.0	482.0	32.5	138.66666666666666	1576.4799298860648	107.33333333333333	0.0	8.833333333333334	0.0	193.63333333333333	808.9166666666666	508.65	5.0	103.3	146.83333333333331	40.66666666666667	325.55	828.7833333333333	0.0	5.0	188.13333333333333	15.5	9464.137301587301	1116.725	0.0	83.13333333333334	114.47619047619048	13.857142857142858	13.375	0.0	0.0	12.5	8.333333333333334	10.0	0.0	40.11111111111112	18.0	2.0	0.0	10.0	0.0	0.0	14.5	15.466666666666669	6.666666666666667	19.0	0.0	14.333333333333334	13.272727272727272	15.0	0.0	16.5	14.75	2.0	15.25	13.333333333333334	0.0	6.75	11.0	0.0	8.0	15.75
SRR5946612	0.0	0.0	0.0	6.5	5.0	18.5	1.5	10.0	10.0	95.66666666666667	73.6	31.6	176.0	308.5238095238095	93.0	10.5	2.6666666666666665	29.0	64.66666666666667	73.5	66.66666666666667	852.3539682539682	616.3055555555555	15.6	27.0	6.666666666666667	90.0	142.46626984126985	11.0	8.666666666666666	10.125	169.0	30.6	27.0	1591.6027139527139	1015.8134615384615	627.4357142857143	1396.204365079365	0.0	4.0	21.2	234.25	140.9030303030303	44.0	407.5	24.0	123.33333333333331	1392.2913526146656	98.66666666666667	0.0	8.333333333333334	0.0	177.210101010101	689.3333333333334	458.76666666666665	5.0	104.10000000000001	129.0	39.53333333333333	290.31666666666666	738.5416666666666	0.0	4.0	172.61666666666667	15.0	8175.609126984127	981.15	2.0	6.0	98.67261904761905	11.714285714285714	11.125	0.0	0.0	10.0	8.666666666666666	9.4	0.0	38.888888888888886	12.0	1.0	0.0	9.0	0.0	0.0	14.0	13.866666666666667	6.333333333333333	17.0	0.0	12.333333333333334	10.636363636363637	12.416666666666666	0.0	14.5	12.4	1.0	14.5	14.0	1.0	6.5	9.0	0.0	8.5	13.75
SRR5946617	0.0	0.0	0.0	4.0	3.0	8.5	1.0	5.5	5.5	49.0	50.25	37.4	89.1	225.11111111111111	54.0	7.5	2.333333333333333	14.0	45.33333333333333	57.5	48.0	499.17261904761904	320.18333333333334	7.6	12.5	0.0	66.0	103.36984126984127	6.0	3.6666666666666665	5.875	99.5	27.4	17.0	890.7860805860806	669.2940476190477	331.8440476190476	766.322619047619	0.0	3.0	0.0	112.16666666666667	83.6540404040404	25.0	237.5	25.0	88.0	754.8580771549126	14.25	0.0	5.166666666666667	0.0	116.05252525252526	391.0	261.6	3.0	53.06666666666666	69.0	25.066666666666666	165.1	519.5833333333334	2.0	2.0	91.1	7.375	4442.942063492063	693.1333333333333	0.0	42.82222222222222	58.28095238095238	7.8	7.875	0.0	0.0	5.5	4.666666666666667	5.5	0.0	26.88888888888889	5.0	0.0	0.0	5.5	0.0	0.0	6.0	7.375	0.0	11.666666666666666	0.0	6.666666666666667	6.5	7.916666666666667	0.0	7.5	8.5	0.0	7.25	7.833333333333333	4.0	3.5	4.0	0.0	6.0	7.25
SRR5946619	0.0	0.0	0.0	3.333333333333333	3.5	9.5	1.0	3.5	3.5	55.66666666666666	60.733333333333334	33.1	88.16666666666667	216.91666666666666	38.0	4.333333333333333	3.0	11.0	35.33333333333333	51.166666666666664	47.0	368.3904761904762	323.95	5.8	15.5	7.0	66.0	83.1952380952381	5.375	2.6666666666666665	5.25	105.66666666666667	16.6	27.0	795.17442002442	502.9807692307692	314.29285714285714	651.6563492063492	0.0	2.0	7.2	196.08333333333334	63.499494949494945	38.0	227.5530303030303	11.0	57.66666666666666	768.5	48.0	1.0	3.1666666666666665	0.0	107.3439393939394	397.0	271.92777777777775	6.5	54.53333333333333	67.0	25.4	126.25	325.05833333333334	2.0	3.0	75.75	7.666666666666667	4328.0872556064505	537.9	11.0	43.85555555555556	52.13492063492063	7.8	6.5	0.0	0.0	3.5	4.0	3.8	0.0	23.55555555555556	4.0	2.0	0.0	0.0	0.0	15.25	3.75	6.125	2.333333333333333	12.666666666666666	0.0	10.666666666666666	5.909090909090909	6.384615384615385	0.0	15.0	4.2	3.0	7.0	7.666666666666667	3.0	0.0	4.5	1.0	4.5	8.75
SRR5946620	0.0	0.0	0.0	5.5	6.0	12.0	0.0	6.5	6.5	56.0	46.0	27.25	111.9	212.83333333333331	63.0	9.0	0.0	17.0	40.0	51.0	45.0	510.93809523809523	365.5333333333333	8.2	11.333333333333332	5.333333333333333	60.0	100.75158730158729	11.4	8.0	10.8	91.33333333333333	19.5	24.0	1111.7440476190477	649.5217948717949	379.2	810.1813492063492	0.0	4.0	0.0	162.16666666666666	89.93030303030304	40.0	271.0	11.0	79.66666666666667	854.8577456298975	18.333333333333332	0.0	6.833333333333333	0.0	115.7580808080808	410.5	287.31666666666666	1.0	51.43333333333334	43.166666666666664	31.866666666666667	154.9	503.6333333333333	4.0	5.0	104.5	9.625	5580.126587301587	716.2583333333333	0.0	21.8	68.75714285714285	8.5	7.428571428571429	0.0	0.0	6.5	6.0	5.5	0.0	22.77777777777778	8.0	1.0	0.0	6.0	0.0	0.0	9.5	8.6	4.0	10.666666666666666	0.0	8.666666666666666	8.0	7.727272727272727	0.0	8.0	9.5	2.0	10.333333333333334	0.0	4.0	0.0	6.0	0.0	8.0	8.25
SRR5946623	0.0	0.0	0.0	8.5	6.5	15.0	0.0	11.5	11.5	83.0	64.4	82.55555555555556	190.5	338.7916666666667	90.0	7.0	4.666666666666667	24.0	70.66666666666666	72.5	70.0	870.1511904761904	583.2388888888889	15.0	26.0	0.0	94.0	165.88373015873017	15.142857142857142	11.5	14.714285714285714	246.33333333333334	37.75	29.0	1781.9832417582418	957.2154761904762	658.8666666666667	1315.4361111111111	0.0	5.0	0.0	197.91666666666666	138.88030303030303	73.0	456.0	26.0	126.0	1496.692132505176	101.33333333333334	1.0	12.2	0.0	187.8151515151515	735.3333333333334	496.01666666666665	5.0	83.05	145.33333333333331	48.46666666666667	278.05	735.2416666666667	0.0	4.0	190.2	14.625	9588.851984126984	1034.2166666666667	0.0	5.333333333333333	107.6595238095238	12.571428571428571	15.5	0.0	0.0	11.5	8.0	8.6	0.0	38.11111111111112	13.0	1.0	0.0	0.0	0.0	64.0	13.0	12.875	0.0	24.5	0.0	14.333333333333334	10.909090909090908	16.0	0.0	13.5	11.2	4.0	13.0	15.8	2.0	6.0	12.0	0.0	10.5	13.5
SRR5946624	0.0	0.0	0.0	1.0	1.0	3.5	0.0	2.5	2.5	12.0	15.5	6.875	25.6	37.0	15.0	0.0	0.0	4.0	16.0	13.0	15.0	176.97142857142856	103.06666666666666	2.9	5.5	0.0	18.0	34.923809523809524	4.75	3.0	0.0	31.0	5.0	3.0	335.2160173160173	239.8642857142857	106.025	278.7892857142857	0.0	0.0	0.0	14.0	30.96666666666667	12.0	87.0	3.0	26.33333333333333	216.83538713195202	4.666666666666667	0.0	2.5	0.0	33.833333333333336	107.0	103.55	0.0	21.2	14.333333333333332	7.066666666666666	46.25	148.88333333333333	0.0	1.0	29.066666666666666	2.875	1401.4876984126984	260.48333333333335	0.0	1.0	24.6	4.25	3.4	0.0	0.0	2.5	0.0	3.0	0.0	6.777777777777778	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.7857142857142856	0.0	5.5	0.0	3.0	2.7777777777777777	2.727272727272727	0.0	4.0	4.666666666666667	0.0	3.6666666666666665	0.0	0.0	0.0	1.0	0.0	1.5	3.25
SRR5946625	0.0	3.0	0.0	6.5	4.0	18.0	2.0	13.0	13.0	68.0	90.25	46.55555555555556	192.7	343.0904761904762	111.0	12.0	4.666666666666667	29.0	78.66666666666666	93.16666666666666	70.33333333333333	967.2448412698412	685.9888888888889	18.05	14.333333333333332	0.0	96.0	185.17658730158732	14.571428571428571	13.0	14.0	193.66666666666666	41.0	34.0	1772.4103896103895	965.9988095238095	703.527380952381	1462.0119047619048	0.0	4.0	0.0	265.48333333333335	163.57676767676767	55.0	483.0	31.5	139.66666666666666	1612.3561787905346	96.73333333333332	1.0	13.2	3.0	233.39772727272728	787.75	537.45	7.0	107.7	147.16666666666666	45.266666666666666	331.96666666666664	741.3166666666667	2.0	4.0	222.0	18.125	9151.530555555555	1056.675	0.0	5.333333333333333	102.83095238095238	14.285714285714286	12.875	0.0	0.0	13.0	10.0	9.6	0.0	44.66666666666666	15.0	2.0	0.0	11.5	0.0	0.0	14.5	15.0625	10.0	25.0	0.0	10.75	11.090909090909092	16.09090909090909	0.0	22.0	15.8	4.5	17.25	11.857142857142858	2.0	0.0	11.0	0.0	7.5	14.5
SRR5946627	0.0	0.0	0.0	6.5	5.0	9.0	0.0	7.0	7.0	48.0	37.0	25.0	113.5	175.78571428571428	48.0	7.5	2.0	16.0	46.33333333333333	41.5	51.0	476.27142857142854	365.23333333333335	7.6	19.5	0.0	68.0	95.83571428571429	10.6	6.0	9.4	109.0	24.25	18.5	1165.0833333333333	794.9214285714286	416.69166666666666	880.0757936507937	0.0	2.0	15.45	106.08333333333333	92.03939393939393	37.0	280.0	16.0	92.0	894.0833333333334	58.666666666666664	0.0	6.333333333333333	0.0	108.33571428571429	443.5	263.15	1.0	50.93333333333334	79.83333333333333	28.266666666666666	176.75	677.2416666666667	0.0	4.0	105.9	8.75	5925.646428571428	907.3166666666666	0.0	5.0	72.67142857142858	11.0	6.375	0.0	0.0	7.0	4.333333333333333	4.6	0.0	24.55555555555556	6.0	0.0	0.0	0.0	0.0	0.0	10.5	8.4375	4.0	12.666666666666666	0.0	9.666666666666666	7.9	8.181818181818182	0.0	6.5	6.6	1.0	8.75	9.8	0.0	0.0	7.0	0.0	7.5	8.25
SRR5946628	0.0	0.0	0.0	5.0	4.0	16.5	0.0	12.0	12.0	66.33333333333334	65.0	41.111111111111114	130.8	297.4583333333333	90.0	6.0	3.6666666666666665	20.0	68.33333333333334	84.16666666666667	62.5	793.3321428571429	504.48333333333335	16.0	19.0	0.0	80.0	150.8329365079365	12.571428571428571	11.0	12.0	154.0	29.25	29.5	1470.395238095238	884.7083333333334	567.8880952380953	1249.5305555555556	0.0	1.0	0.0	129.66666666666666	132.01111111111112	64.0	469.0	20.0	122.33333333333331	1186.6404761904762	36.0	0.0	9.333333333333334	0.0	191.95454545454547	555.5	484.1666666666667	4.0	92.6	114.83333333333333	38.266666666666666	279.95	621.8583333333333	0.0	4.0	186.0	14.125	7597.776984126984	936.875	0.0	8.0	92.09523809523809	12.142857142857142	9.625	0.0	0.0	12.0	8.666666666666666	8.0	0.0	40.0	12.0	1.0	0.0	8.5	0.0	0.0	12.0	12.75	0.0	15.0	0.0	12.333333333333334	9.9	13.636363636363637	0.0	16.0	12.8	8.0	12.0	14.0	2.0	6.25	4.0	0.0	6.0	10.5
